"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Black or African American"	"2054-5"	"Female"	"F"	"96 years"	"96"	"2012"	"2012"	1375	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"96 years"	"96"	"2013"	"2013"	1417	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"97 years"	"97"	"2009"	"2009"	1014	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"97 years"	"97"	"2010"	"2010"	1148	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"97 years"	"97"	"2011"	"2011"	1149	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"97 years"	"97"	"2012"	"2012"	1185	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"97 years"	"97"	"2013"	"2013"	1072	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"98 years"	"98"	"2009"	"2009"	815	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"98 years"	"98"	"2010"	"2010"	891	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"98 years"	"98"	"2011"	"2011"	924	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"98 years"	"98"	"2012"	"2012"	935	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"98 years"	"98"	"2013"	"2013"	957	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"99 years"	"99"	"2009"	"2009"	725	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"99 years"	"99"	"2010"	"2010"	697	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"99 years"	"99"	"2011"	"2011"	733	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"99 years"	"99"	"2012"	"2012"	768	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"99 years"	"99"	"2013"	"2013"	731	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"100+ years"	"100"	"2009"	"2009"	1810	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"100+ years"	"100"	"2010"	"2010"	1836	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"100+ years"	"100"	"2011"	"2011"	1872	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"100+ years"	"100"	"2012"	"2012"	1939	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"100+ years"	"100"	"2013"	"2013"	2147	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"Not Stated"	"NS"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"Not Stated"	"NS"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"Not Stated"	"NS"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"Not Stated"	"NS"	"2012"	"2012"	10	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"Not Stated"	"NS"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"< 1 year"	"0"	"2009"	"2009"	4522	311773	1450.4
	"Black or African American"	"2054-5"	"Male"	"M"	"< 1 year"	"0"	"2010"	"2010"	3931	306745	1281.5
	"Black or African American"	"2054-5"	"Male"	"M"	"< 1 year"	"0"	"2011"	"2011"	3885	316146	1228.9
	"Black or African American"	"2054-5"	"Male"	"M"	"< 1 year"	"0"	"2012"	"2012"	3792	311273	1218.2
	"Black or African American"	"2054-5"	"Male"	"M"	"< 1 year"	"0"	"2013"	"2013"	3698	310153	1192.3
	"Black or African American"	"2054-5"	"Male"	"M"	"1 year"	"1"	"2009"	"2009"	224	317819	70.5
	"Black or African American"	"2054-5"	"Male"	"M"	"1 year"	"1"	"2010"	"2010"	232	310988	74.6
	"Black or African American"	"2054-5"	"Male"	"M"	"1 year"	"1"	"2011"	"2011"	216	310875	69.5
	"Black or African American"	"2054-5"	"Male"	"M"	"1 year"	"1"	"2012"	"2012"	205	313478	65.4
	"Black or African American"	"2054-5"	"Male"	"M"	"1 year"	"1"	"2013"	"2013"	225	310590	72.4
	"Black or African American"	"2054-5"	"Male"	"M"	"2 years"	"2"	"2009"	"2009"	159	317885	50.0
	"Black or African American"	"2054-5"	"Male"	"M"	"2 years"	"2"	"2010"	"2010"	158	318279	49.6
	"Black or African American"	"2054-5"	"Male"	"M"	"2 years"	"2"	"2011"	"2011"	154	309341	49.8
	"Black or African American"	"2054-5"	"Male"	"M"	"2 years"	"2"	"2012"	"2012"	155	308495	50.2
	"Black or African American"	"2054-5"	"Male"	"M"	"2 years"	"2"	"2013"	"2013"	138	310896	44.4
	"Black or African American"	"2054-5"	"Male"	"M"	"3 years"	"3"	"2009"	"2009"	102	303808	33.6
	"Black or African American"	"2054-5"	"Male"	"M"	"3 years"	"3"	"2010"	"2010"	103	318237	32.4
	"Black or African American"	"2054-5"	"Male"	"M"	"3 years"	"3"	"2011"	"2011"	109	319181	34.1
	"Black or African American"	"2054-5"	"Male"	"M"	"3 years"	"3"	"2012"	"2012"	101	310343	32.5
	"Black or African American"	"2054-5"	"Male"	"M"	"3 years"	"3"	"2013"	"2013"	92	308930	29.8
	"Black or African American"	"2054-5"	"Male"	"M"	"4 years"	"4"	"2009"	"2009"	76	303311	25.1
	"Black or African American"	"2054-5"	"Male"	"M"	"4 years"	"4"	"2010"	"2010"	77	308235	25.0
	"Black or African American"	"2054-5"	"Male"	"M"	"4 years"	"4"	"2011"	"2011"	96	319389	30.1
	"Black or African American"	"2054-5"	"Male"	"M"	"4 years"	"4"	"2012"	"2012"	102	320025	31.9
	"Black or African American"	"2054-5"	"Male"	"M"	"4 years"	"4"	"2013"	"2013"	83	310782	26.7
	"Black or African American"	"2054-5"	"Male"	"M"	"5 years"	"5"	"2009"	"2009"	74	303644	24.4
	"Black or African American"	"2054-5"	"Male"	"M"	"5 years"	"5"	"2010"	"2010"	65	304185	21.4
	"Black or African American"	"2054-5"	"Male"	"M"	"5 years"	"5"	"2011"	"2011"	79	310419	25.4
	"Black or African American"	"2054-5"	"Male"	"M"	"5 years"	"5"	"2012"	"2012"	79	320307	24.7
	"Black or African American"	"2054-5"	"Male"	"M"	"5 years"	"5"	"2013"	"2013"	71	320625	22.1
	"Black or African American"	"2054-5"	"Male"	"M"	"6 years"	"6"	"2009"	"2009"	69	299263	23.1
	"Black or African American"	"2054-5"	"Male"	"M"	"6 years"	"6"	"2010"	"2010"	43	302022	14.2
	"Black or African American"	"2054-5"	"Male"	"M"	"6 years"	"6"	"2011"	"2011"	54	306290	17.6
	"Black or African American"	"2054-5"	"Male"	"M"	"6 years"	"6"	"2012"	"2012"	51	311523	16.4
	"Black or African American"	"2054-5"	"Male"	"M"	"6 years"	"6"	"2013"	"2013"	50	321026	15.6
	"Black or African American"	"2054-5"	"Male"	"M"	"7 years"	"7"	"2009"	"2009"	57	304339	18.7
	"Black or African American"	"2054-5"	"Male"	"M"	"7 years"	"7"	"2010"	"2010"	53	301026	17.6
	"Black or African American"	"2054-5"	"Male"	"M"	"7 years"	"7"	"2011"	"2011"	61	303794	20.1
	"Black or African American"	"2054-5"	"Male"	"M"	"7 years"	"7"	"2012"	"2012"	78	307300	25.4
	"Black or African American"	"2054-5"	"Male"	"M"	"7 years"	"7"	"2013"	"2013"	67	312133	21.5
	"Black or African American"	"2054-5"	"Male"	"M"	"8 years"	"8"	"2009"	"2009"	51	312623	16.3
	"Black or African American"	"2054-5"	"Male"	"M"	"8 years"	"8"	"2010"	"2010"	57	308059	18.5
	"Black or African American"	"2054-5"	"Male"	"M"	"8 years"	"8"	"2011"	"2011"	58	301217	19.3
	"Black or African American"	"2054-5"	"Male"	"M"	"8 years"	"8"	"2012"	"2012"	47	304867	15.4
	"Black or African American"	"2054-5"	"Male"	"M"	"8 years"	"8"	"2013"	"2013"	50	307878	16.2
	"Black or African American"	"2054-5"	"Male"	"M"	"9 years"	"9"	"2009"	"2009"	64	307610	20.8
	"Black or African American"	"2054-5"	"Male"	"M"	"9 years"	"9"	"2010"	"2010"	57	319273	17.9
	"Black or African American"	"2054-5"	"Male"	"M"	"9 years"	"9"	"2011"	"2011"	42	305878	13.7
	"Black or African American"	"2054-5"	"Male"	"M"	"9 years"	"9"	"2012"	"2012"	59	302314	19.5
	"Black or African American"	"2054-5"	"Male"	"M"	"9 years"	"9"	"2013"	"2013"	70	305415	22.9
	"Black or African American"	"2054-5"	"Male"	"M"	"10 years"	"10"	"2009"	"2009"	68	324096	21.0
	"Black or African American"	"2054-5"	"Male"	"M"	"10 years"	"10"	"2010"	"2010"	46	325363	14.1
	"Black or African American"	"2054-5"	"Male"	"M"	"10 years"	"10"	"2011"	"2011"	62	317038	19.6
	"Black or African American"	"2054-5"	"Male"	"M"	"10 years"	"10"	"2012"	"2012"	70	306825	22.8
	"Black or African American"	"2054-5"	"Male"	"M"	"10 years"	"10"	"2013"	"2013"	33	302746	10.9
	"Black or African American"	"2054-5"	"Male"	"M"	"11 years"	"11"	"2009"	"2009"	76	316851	24.0
	"Black or African American"	"2054-5"	"Male"	"M"	"11 years"	"11"	"2010"	"2010"	68	317587	21.4
	"Black or African American"	"2054-5"	"Male"	"M"	"11 years"	"11"	"2011"	"2011"	67	326715	20.5
	"Black or African American"	"2054-5"	"Male"	"M"	"11 years"	"11"	"2012"	"2012"	55	318024	17.3
	"Black or African American"	"2054-5"	"Male"	"M"	"11 years"	"11"	"2013"	"2013"	62	307411	20.2
	"Black or African American"	"2054-5"	"Male"	"M"	"12 years"	"12"	"2009"	"2009"	69	318313	21.7
	"Black or African American"	"2054-5"	"Male"	"M"	"12 years"	"12"	"2010"	"2010"	69	319838	21.6
	"Black or African American"	"2054-5"	"Male"	"M"	"12 years"	"12"	"2011"	"2011"	64	318799	20.1
	"Black or African American"	"2054-5"	"Male"	"M"	"12 years"	"12"	"2012"	"2012"	67	327778	20.4
	"Black or African American"	"2054-5"	"Male"	"M"	"12 years"	"12"	"2013"	"2013"	77	318731	24.2
	"Black or African American"	"2054-5"	"Male"	"M"	"13 years"	"13"	"2009"	"2009"	82	320864	25.6
	"Black or African American"	"2054-5"	"Male"	"M"	"13 years"	"13"	"2010"	"2010"	80	316164	25.3
	"Black or African American"	"2054-5"	"Male"	"M"	"13 years"	"13"	"2011"	"2011"	93	320407	29.0
	"Black or African American"	"2054-5"	"Male"	"M"	"13 years"	"13"	"2012"	"2012"	85	319750	26.6
	"Black or African American"	"2054-5"	"Male"	"M"	"13 years"	"13"	"2013"	"2013"	65	328394	19.8
	"Black or African American"	"2054-5"	"Male"	"M"	"14 years"	"14"	"2009"	"2009"	125	330887	37.8
	"Black or African American"	"2054-5"	"Male"	"M"	"14 years"	"14"	"2010"	"2010"	111	322592	34.4
	"Black or African American"	"2054-5"	"Male"	"M"	"14 years"	"14"	"2011"	"2011"	104	318771	32.6
	"Black or African American"	"2054-5"	"Male"	"M"	"14 years"	"14"	"2012"	"2012"	116	321426	36.1
	"Black or African American"	"2054-5"	"Male"	"M"	"14 years"	"14"	"2013"	"2013"	108	320421	33.7
	"Black or African American"	"2054-5"	"Male"	"M"	"15 years"	"15"	"2009"	"2009"	177	345492	51.2
	"Black or African American"	"2054-5"	"Male"	"M"	"15 years"	"15"	"2010"	"2010"	151	338804	44.6
	"Black or African American"	"2054-5"	"Male"	"M"	"15 years"	"15"	"2011"	"2011"	131	319081	41.1
	"Black or African American"	"2054-5"	"Male"	"M"	"15 years"	"15"	"2012"	"2012"	142	319799	44.4
	"Black or African American"	"2054-5"	"Male"	"M"	"15 years"	"15"	"2013"	"2013"	160	322239	49.7
	"Black or African American"	"2054-5"	"Male"	"M"	"16 years"	"16"	"2009"	"2009"	259	361588	71.6
	"Black or African American"	"2054-5"	"Male"	"M"	"16 years"	"16"	"2010"	"2010"	267	353278	75.6
	"Black or African American"	"2054-5"	"Male"	"M"	"16 years"	"16"	"2011"	"2011"	245	336205	72.9
	"Black or African American"	"2054-5"	"Male"	"M"	"16 years"	"16"	"2012"	"2012"	193	320173	60.3
	"Black or African American"	"2054-5"	"Male"	"M"	"16 years"	"16"	"2013"	"2013"	222	320658	69.2
	"Black or African American"	"2054-5"	"Male"	"M"	"17 years"	"17"	"2009"	"2009"	363	362795	100.1
	"Black or African American"	"2054-5"	"Male"	"M"	"17 years"	"17"	"2010"	"2010"	380	364414	104.3
	"Black or African American"	"2054-5"	"Male"	"M"	"17 years"	"17"	"2011"	"2011"	323	352049	91.7
	"Black or African American"	"2054-5"	"Male"	"M"	"17 years"	"17"	"2012"	"2012"	321	337286	95.2
	"Black or African American"	"2054-5"	"Male"	"M"	"17 years"	"17"	"2013"	"2013"	334	321159	104.0
	"Black or African American"	"2054-5"	"Male"	"M"	"18 years"	"18"	"2009"	"2009"	535	368863	145.0
	"Black or African American"	"2054-5"	"Male"	"M"	"18 years"	"18"	"2010"	"2010"	534	365615	146.1
	"Black or African American"	"2054-5"	"Male"	"M"	"18 years"	"18"	"2011"	"2011"	485	362979	133.6
	"Black or African American"	"2054-5"	"Male"	"M"	"18 years"	"18"	"2012"	"2012"	513	353113	145.3
	"Black or African American"	"2054-5"	"Male"	"M"	"18 years"	"18"	"2013"	"2013"	422	338181	124.8
	"Black or African American"	"2054-5"	"Male"	"M"	"19 years"	"19"	"2009"	"2009"	562	367872	152.8
	"Black or African American"	"2054-5"	"Male"	"M"	"19 years"	"19"	"2010"	"2010"	597	364361	163.8
	"Black or African American"	"2054-5"	"Male"	"M"	"19 years"	"19"	"2011"	"2011"	597	367519	162.4
	"Black or African American"	"2054-5"	"Male"	"M"	"19 years"	"19"	"2012"	"2012"	562	364137	154.3
	"Black or African American"	"2054-5"	"Male"	"M"	"19 years"	"19"	"2013"	"2013"	522	353923	147.5
	"Black or African American"	"2054-5"	"Male"	"M"	"20 years"	"20"	"2009"	"2009"	630	335038	188.0
	"Black or African American"	"2054-5"	"Male"	"M"	"20 years"	"20"	"2010"	"2010"	602	351021	171.5
	"Black or African American"	"2054-5"	"Male"	"M"	"20 years"	"20"	"2011"	"2011"	645	366501	176.0
	"Black or African American"	"2054-5"	"Male"	"M"	"20 years"	"20"	"2012"	"2012"	603	369172	163.3
	"Black or African American"	"2054-5"	"Male"	"M"	"20 years"	"20"	"2013"	"2013"	617	364829	169.1
	"Black or African American"	"2054-5"	"Male"	"M"	"21 years"	"21"	"2009"	"2009"	666	316686	210.3
	"Black or African American"	"2054-5"	"Male"	"M"	"21 years"	"21"	"2010"	"2010"	671	323844	207.2
	"Black or African American"	"2054-5"	"Male"	"M"	"21 years"	"21"	"2011"	"2011"	647	356882	181.3
	"Black or African American"	"2054-5"	"Male"	"M"	"21 years"	"21"	"2012"	"2012"	655	368509	177.7
	"Black or African American"	"2054-5"	"Male"	"M"	"21 years"	"21"	"2013"	"2013"	653	369620	176.7
	"Black or African American"	"2054-5"	"Male"	"M"	"22 years"	"22"	"2009"	"2009"	572	297625	192.2
	"Black or African American"	"2054-5"	"Male"	"M"	"22 years"	"22"	"2010"	"2010"	623	303431	205.3
	"Black or African American"	"2054-5"	"Male"	"M"	"22 years"	"22"	"2011"	"2011"	676	330748	204.4
	"Black or African American"	"2054-5"	"Male"	"M"	"22 years"	"22"	"2012"	"2012"	740	358647	206.3
	"Black or African American"	"2054-5"	"Male"	"M"	"22 years"	"22"	"2013"	"2013"	713	368589	193.4
	"Black or African American"	"2054-5"	"Male"	"M"	"23 years"	"23"	"2009"	"2009"	632	289886	218.0
	"Black or African American"	"2054-5"	"Male"	"M"	"23 years"	"23"	"2010"	"2010"	622	288124	215.9
	"Black or African American"	"2054-5"	"Male"	"M"	"23 years"	"23"	"2011"	"2011"	668	307540	217.2
	"Black or African American"	"2054-5"	"Male"	"M"	"23 years"	"23"	"2012"	"2012"	669	332193	201.4
	"Black or African American"	"2054-5"	"Male"	"M"	"23 years"	"23"	"2013"	"2013"	606	358822	168.9
	"Black or African American"	"2054-5"	"Male"	"M"	"24 years"	"24"	"2009"	"2009"	589	283369	207.9
	"Black or African American"	"2054-5"	"Male"	"M"	"24 years"	"24"	"2010"	"2010"	586	283817	206.5
	"Black or African American"	"2054-5"	"Male"	"M"	"24 years"	"24"	"2011"	"2011"	623	292504	213.0
	"Black or African American"	"2054-5"	"Male"	"M"	"24 years"	"24"	"2012"	"2012"	630	308845	204.0
	"Black or African American"	"2054-5"	"Male"	"M"	"24 years"	"24"	"2013"	"2013"	708	332299	213.1
	"Black or African American"	"2054-5"	"Male"	"M"	"25 years"	"25"	"2009"	"2009"	548	275471	198.9
	"Black or African American"	"2054-5"	"Male"	"M"	"25 years"	"25"	"2010"	"2010"	586	277225	211.4
	"Black or African American"	"2054-5"	"Male"	"M"	"25 years"	"25"	"2011"	"2011"	636	284817	223.3
	"Black or African American"	"2054-5"	"Male"	"M"	"25 years"	"25"	"2012"	"2012"	631	293972	214.6
	"Black or African American"	"2054-5"	"Male"	"M"	"25 years"	"25"	"2013"	"2013"	598	309181	193.4
	"Black or African American"	"2054-5"	"Male"	"M"	"26 years"	"26"	"2009"	"2009"	626	268526	233.1
	"Black or African American"	"2054-5"	"Male"	"M"	"26 years"	"26"	"2010"	"2010"	610	264944	230.2
	"Black or African American"	"2054-5"	"Male"	"M"	"26 years"	"26"	"2011"	"2011"	622	281440	221.0
	"Black or African American"	"2054-5"	"Male"	"M"	"26 years"	"26"	"2012"	"2012"	606	286235	211.7
	"Black or African American"	"2054-5"	"Male"	"M"	"26 years"	"26"	"2013"	"2013"	640	294542	217.3
	"Black or African American"	"2054-5"	"Male"	"M"	"27 years"	"27"	"2009"	"2009"	578	267128	216.4
	"Black or African American"	"2054-5"	"Male"	"M"	"27 years"	"27"	"2010"	"2010"	572	268712	212.9
	"Black or African American"	"2054-5"	"Male"	"M"	"27 years"	"27"	"2011"	"2011"	569	266515	213.5
	"Black or African American"	"2054-5"	"Male"	"M"	"27 years"	"27"	"2012"	"2012"	573	282721	202.7
	"Black or African American"	"2054-5"	"Male"	"M"	"27 years"	"27"	"2013"	"2013"	667	286714	232.6
	"Black or African American"	"2054-5"	"Male"	"M"	"28 years"	"28"	"2009"	"2009"	659	264549	249.1
	"Black or African American"	"2054-5"	"Male"	"M"	"28 years"	"28"	"2010"	"2010"	553	264355	209.2
	"Black or African American"	"2054-5"	"Male"	"M"	"28 years"	"28"	"2011"	"2011"	589	268698	219.2
	"Black or African American"	"2054-5"	"Male"	"M"	"28 years"	"28"	"2012"	"2012"	596	267752	222.6
	"Black or African American"	"2054-5"	"Male"	"M"	"28 years"	"28"	"2013"	"2013"	620	283647	218.6
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2009"	"2009"	666	265606	250.7
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2010"	"2010"	619	267105	231.7
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2011"	"2011"	622	266890	233.1
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2012"	"2012"	579	269890	214.5
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2013"	"2013"	631	268492	235.0
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2009"	"2009"	619	260011	238.1
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2010"	"2010"	677	275454	245.8
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2011"	"2011"	635	264562	240.0
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2012"	"2012"	621	268088	231.6
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2013"	"2013"	648	270768	239.3
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2009"	"2009"	612	240382	254.6
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2010"	"2010"	620	250563	247.4
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2011"	"2011"	610	276566	220.6
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2012"	"2012"	624	265645	234.9
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2013"	"2013"	644	268775	239.6
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2009"	"2009"	578	241235	239.6
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2010"	"2010"	593	247238	239.8
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2011"	"2011"	592	256082	231.2
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2012"	"2012"	623	277598	224.4
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2013"	"2013"	655	266198	246.1
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2009"	"2009"	551	231654	237.9
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2010"	"2010"	591	237555	248.8
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2011"	"2011"	552	246515	223.9
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2012"	"2012"	637	257119	247.7
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2013"	"2013"	707	278401	254.0
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2009"	"2009"	675	236963	284.9
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2010"	"2010"	550	234337	234.7
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2011"	"2011"	591	242297	243.9
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2012"	"2012"	665	247549	268.6
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2013"	"2013"	679	257781	263.4
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2009"	"2009"	616	232677	264.7
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2010"	"2010"	565	240537	234.9
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2011"	"2011"	583	232889	250.3
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2012"	"2012"	636	243314	261.4
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2013"	"2013"	710	248389	285.8
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2009"	"2009"	658	240955	273.1
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2010"	"2010"	618	230497	268.1
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2011"	"2011"	593	240588	246.5
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2012"	"2012"	639	233779	273.3
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2013"	"2013"	687	244060	281.5
	"Black or African American"	"2054-5"	"Male"	"M"	"37 years"	"37"	"2009"	"2009"	750	248111	302.3
	"Black or African American"	"2054-5"	"Male"	"M"	"37 years"	"37"	"2010"	"2010"	656	242491	270.5
	"Black or African American"	"2054-5"	"Male"	"M"	"37 years"	"37"	"2011"	"2011"	686	231652	296.1
	"Black or African American"	"2054-5"	"Male"	"M"	"37 years"	"37"	"2012"	"2012"	673	241108	279.1
	"Black or African American"	"2054-5"	"Male"	"M"	"37 years"	"37"	"2013"	"2013"	654	234141	279.3
	"Black or African American"	"2054-5"	"Male"	"M"	"38 years"	"38"	"2009"	"2009"	770	258569	297.8
	"Black or African American"	"2054-5"	"Male"	"M"	"38 years"	"38"	"2010"	"2010"	749	250350	299.2
	"Black or African American"	"2054-5"	"Male"	"M"	"38 years"	"38"	"2011"	"2011"	693	239261	289.6
	"Black or African American"	"2054-5"	"Male"	"M"	"38 years"	"38"	"2012"	"2012"	681	232043	293.5
	"Black or African American"	"2054-5"	"Male"	"M"	"38 years"	"38"	"2013"	"2013"	681	241240	282.3
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2009"	"2009"	871	263987	329.9
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2010"	"2010"	780	262367	297.3
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2011"	"2011"	733	249314	294.0
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2012"	"2012"	710	239515	296.4
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2013"	"2013"	760	232113	327.4
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2009"	"2009"	858	243130	352.9
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2010"	"2010"	776	264275	293.6
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2011"	"2011"	873	260259	335.4
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2012"	"2012"	816	249506	327.0
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2013"	"2013"	839	239615	350.1
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	"2009"	"2009"	916	244604	374.5
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	"2010"	"2010"	841	242781	346.4
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	"2011"	"2011"	815	263439	309.4
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	"2012"	"2012"	912	260362	350.3
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	"2013"	"2013"	813	249405	326.0
	"Black or African American"	"2054-5"	"Male"	"M"	"42 years"	"42"	"2009"	"2009"	1010	244392	413.3
	"Black or African American"	"2054-5"	"Male"	"M"	"42 years"	"42"	"2010"	"2010"	918	245576	373.8
	"Black or African American"	"2054-5"	"Male"	"M"	"42 years"	"42"	"2011"	"2011"	869	243937	356.2
	"Black or African American"	"2054-5"	"Male"	"M"	"42 years"	"42"	"2012"	"2012"	865	263370	328.4
	"Black or African American"	"2054-5"	"Male"	"M"	"42 years"	"42"	"2013"	"2013"	963	259842	370.6
	"Black or African American"	"2054-5"	"Male"	"M"	"43 years"	"43"	"2009"	"2009"	1100	258856	424.9
	"Black or African American"	"2054-5"	"Male"	"M"	"43 years"	"43"	"2010"	"2010"	970	246446	393.6
	"Black or African American"	"2054-5"	"Male"	"M"	"43 years"	"43"	"2011"	"2011"	1015	245111	414.1
	"Black or African American"	"2054-5"	"Male"	"M"	"43 years"	"43"	"2012"	"2012"	947	243742	388.5
	"Black or African American"	"2054-5"	"Male"	"M"	"43 years"	"43"	"2013"	"2013"	973	262800	370.2
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	"2009"	"2009"	1277	271407	470.5
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	"2010"	"2010"	1102	258446	426.4
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	"2011"	"2011"	1009	243943	413.6
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	"2012"	"2012"	1026	244842	419.0
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	"2013"	"2013"	1025	243211	421.4
