"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Black or African American"	"2054-5"	"Female"	"F"	"93 years"	"93"	"2005"	"2005"	2038	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"93 years"	"93"	"2006"	"2006"	2019	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"93 years"	"93"	"2007"	"2007"	1963	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"93 years"	"93"	"2008"	"2008"	1975	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"94 years"	"94"	"2004"	"2004"	1825	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"94 years"	"94"	"2005"	"2005"	1747	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"94 years"	"94"	"2006"	"2006"	1710	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"94 years"	"94"	"2007"	"2007"	1858	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"94 years"	"94"	"2008"	"2008"	1867	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"95 years"	"95"	"2004"	"2004"	1307	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"95 years"	"95"	"2005"	"2005"	1577	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"95 years"	"95"	"2006"	"2006"	1556	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"95 years"	"95"	"2007"	"2007"	1526	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"95 years"	"95"	"2008"	"2008"	1637	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"96 years"	"96"	"2004"	"2004"	1177	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"96 years"	"96"	"2005"	"2005"	1237	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"96 years"	"96"	"2006"	"2006"	1248	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"96 years"	"96"	"2007"	"2007"	1245	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"96 years"	"96"	"2008"	"2008"	1325	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"97 years"	"97"	"2004"	"2004"	952	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"97 years"	"97"	"2005"	"2005"	1030	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"97 years"	"97"	"2006"	"2006"	919	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"97 years"	"97"	"2007"	"2007"	1078	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"97 years"	"97"	"2008"	"2008"	1031	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"98 years"	"98"	"2004"	"2004"	791	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"98 years"	"98"	"2005"	"2005"	765	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"98 years"	"98"	"2006"	"2006"	800	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"98 years"	"98"	"2007"	"2007"	798	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"98 years"	"98"	"2008"	"2008"	882	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"99 years"	"99"	"2004"	"2004"	645	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"99 years"	"99"	"2005"	"2005"	661	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"99 years"	"99"	"2006"	"2006"	610	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"99 years"	"99"	"2007"	"2007"	673	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"99 years"	"99"	"2008"	"2008"	637	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"100+ years"	"100"	"2004"	"2004"	1670	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"100+ years"	"100"	"2005"	"2005"	1791	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"100+ years"	"100"	"2006"	"2006"	1720	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"100+ years"	"100"	"2007"	"2007"	1751	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"100+ years"	"100"	"2008"	"2008"	1864	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"Not Stated"	"NS"	"2004"	"2004"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"Not Stated"	"NS"	"2005"	"2005"	14	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"Not Stated"	"NS"	"2006"	"2006"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"Not Stated"	"NS"	"2007"	"2007"	13	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"Not Stated"	"NS"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"< 1 year"	"0"	"2004"	"2004"	4613	295174	1562.8
	"Black or African American"	"2054-5"	"Male"	"M"	"< 1 year"	"0"	"2005"	"2005"	4665	295852	1576.8
	"Black or African American"	"2054-5"	"Male"	"M"	"< 1 year"	"0"	"2006"	"2006"	4714	301673	1562.6
	"Black or African American"	"2054-5"	"Male"	"M"	"< 1 year"	"0"	"2007"	"2007"	4794	317712	1508.9
	"Black or African American"	"2054-5"	"Male"	"M"	"< 1 year"	"0"	"2008"	"2008"	4546	317859	1430.2
	"Black or African American"	"2054-5"	"Male"	"M"	"1 year"	"1"	"2004"	"2004"	250	293011	85.3
	"Black or African American"	"2054-5"	"Male"	"M"	"1 year"	"1"	"2005"	"2005"	242	294821	82.1
	"Black or African American"	"2054-5"	"Male"	"M"	"1 year"	"1"	"2006"	"2006"	257	295563	87.0
	"Black or African American"	"2054-5"	"Male"	"M"	"1 year"	"1"	"2007"	"2007"	246	301503	81.6
	"Black or African American"	"2054-5"	"Male"	"M"	"1 year"	"1"	"2008"	"2008"	260	317601	81.9
	"Black or African American"	"2054-5"	"Male"	"M"	"2 years"	"2"	"2004"	"2004"	151	297082	50.8
	"Black or African American"	"2054-5"	"Male"	"M"	"2 years"	"2"	"2005"	"2005"	145	292951	49.5
	"Black or African American"	"2054-5"	"Male"	"M"	"2 years"	"2"	"2006"	"2006"	149	294844	50.5
	"Black or African American"	"2054-5"	"Male"	"M"	"2 years"	"2"	"2007"	"2007"	156	295697	52.8
	"Black or African American"	"2054-5"	"Male"	"M"	"2 years"	"2"	"2008"	"2008"	152	301708	50.4
	"Black or African American"	"2054-5"	"Male"	"M"	"3 years"	"3"	"2004"	"2004"	125	305277	40.9
	"Black or African American"	"2054-5"	"Male"	"M"	"3 years"	"3"	"2005"	"2005"	141	298116	47.3
	"Black or African American"	"2054-5"	"Male"	"M"	"3 years"	"3"	"2006"	"2006"	120	294237	40.8
	"Black or African American"	"2054-5"	"Male"	"M"	"3 years"	"3"	"2007"	"2007"	116	296423	39.1
	"Black or African American"	"2054-5"	"Male"	"M"	"3 years"	"3"	"2008"	"2008"	111	297491	37.3
	"Black or African American"	"2054-5"	"Male"	"M"	"4 years"	"4"	"2004"	"2004"	97	297917	32.6
	"Black or African American"	"2054-5"	"Male"	"M"	"4 years"	"4"	"2005"	"2005"	78	308630	25.3
	"Black or African American"	"2054-5"	"Male"	"M"	"4 years"	"4"	"2006"	"2006"	86	302028	28.5
	"Black or African American"	"2054-5"	"Male"	"M"	"4 years"	"4"	"2007"	"2007"	91	298736	30.5
	"Black or African American"	"2054-5"	"Male"	"M"	"4 years"	"4"	"2008"	"2008"	96	301561	31.8
	"Black or African American"	"2054-5"	"Male"	"M"	"5 years"	"5"	"2004"	"2004"	79	296322	26.7
	"Black or African American"	"2054-5"	"Male"	"M"	"5 years"	"5"	"2005"	"2005"	81	299376	27.1
	"Black or African American"	"2054-5"	"Male"	"M"	"5 years"	"5"	"2006"	"2006"	104	310248	33.5
	"Black or African American"	"2054-5"	"Male"	"M"	"5 years"	"5"	"2007"	"2007"	80	303809	26.3
	"Black or African American"	"2054-5"	"Male"	"M"	"5 years"	"5"	"2008"	"2008"	66	300598	22.0
	"Black or African American"	"2054-5"	"Male"	"M"	"6 years"	"6"	"2004"	"2004"	72	298988	24.1
	"Black or African American"	"2054-5"	"Male"	"M"	"6 years"	"6"	"2005"	"2005"	78	295938	26.4
	"Black or African American"	"2054-5"	"Male"	"M"	"6 years"	"6"	"2006"	"2006"	63	298750	21.1
	"Black or African American"	"2054-5"	"Male"	"M"	"6 years"	"6"	"2007"	"2007"	71	309346	23.0
	"Black or African American"	"2054-5"	"Male"	"M"	"6 years"	"6"	"2008"	"2008"	63	302669	20.8
	"Black or African American"	"2054-5"	"Male"	"M"	"7 years"	"7"	"2004"	"2004"	58	299533	19.4
	"Black or African American"	"2054-5"	"Male"	"M"	"7 years"	"7"	"2005"	"2005"	61	300126	20.3
	"Black or African American"	"2054-5"	"Male"	"M"	"7 years"	"7"	"2006"	"2006"	66	297172	22.2
	"Black or African American"	"2054-5"	"Male"	"M"	"7 years"	"7"	"2007"	"2007"	56	300131	18.7
	"Black or African American"	"2054-5"	"Male"	"M"	"7 years"	"7"	"2008"	"2008"	84	310864	27.0
	"Black or African American"	"2054-5"	"Male"	"M"	"8 years"	"8"	"2004"	"2004"	76	305474	24.9
	"Black or African American"	"2054-5"	"Male"	"M"	"8 years"	"8"	"2005"	"2005"	62	300822	20.6
	"Black or African American"	"2054-5"	"Male"	"M"	"8 years"	"8"	"2006"	"2006"	62	301458	20.6
	"Black or African American"	"2054-5"	"Male"	"M"	"8 years"	"8"	"2007"	"2007"	57	298661	19.1
	"Black or African American"	"2054-5"	"Male"	"M"	"8 years"	"8"	"2008"	"2008"	69	301695	22.9
	"Black or African American"	"2054-5"	"Male"	"M"	"9 years"	"9"	"2004"	"2004"	76	321197	23.7
	"Black or African American"	"2054-5"	"Male"	"M"	"9 years"	"9"	"2005"	"2005"	72	309266	23.3
	"Black or African American"	"2054-5"	"Male"	"M"	"9 years"	"9"	"2006"	"2006"	66	305106	21.6
	"Black or African American"	"2054-5"	"Male"	"M"	"9 years"	"9"	"2007"	"2007"	61	306287	19.9
	"Black or African American"	"2054-5"	"Male"	"M"	"9 years"	"9"	"2008"	"2008"	54	303954	17.8
	"Black or African American"	"2054-5"	"Male"	"M"	"10 years"	"10"	"2004"	"2004"	74	339756	21.8
	"Black or African American"	"2054-5"	"Male"	"M"	"10 years"	"10"	"2005"	"2005"	67	333808	20.1
	"Black or African American"	"2054-5"	"Male"	"M"	"10 years"	"10"	"2006"	"2006"	63	323474	19.5
	"Black or African American"	"2054-5"	"Male"	"M"	"10 years"	"10"	"2007"	"2007"	82	321162	25.5
	"Black or African American"	"2054-5"	"Male"	"M"	"10 years"	"10"	"2008"	"2008"	62	324513	19.1
	"Black or African American"	"2054-5"	"Male"	"M"	"11 years"	"11"	"2004"	"2004"	70	347018	20.2
	"Black or African American"	"2054-5"	"Male"	"M"	"11 years"	"11"	"2005"	"2005"	94	336707	27.9
	"Black or African American"	"2054-5"	"Male"	"M"	"11 years"	"11"	"2006"	"2006"	85	329575	25.8
	"Black or African American"	"2054-5"	"Male"	"M"	"11 years"	"11"	"2007"	"2007"	61	318224	19.2
	"Black or African American"	"2054-5"	"Male"	"M"	"11 years"	"11"	"2008"	"2008"	56	314739	17.8
	"Black or African American"	"2054-5"	"Male"	"M"	"12 years"	"12"	"2004"	"2004"	86	350300	24.6
	"Black or African American"	"2054-5"	"Male"	"M"	"12 years"	"12"	"2005"	"2005"	82	350202	23.4
	"Black or African American"	"2054-5"	"Male"	"M"	"12 years"	"12"	"2006"	"2006"	83	339998	24.4
	"Black or African American"	"2054-5"	"Male"	"M"	"12 years"	"12"	"2007"	"2007"	89	332974	26.7
	"Black or African American"	"2054-5"	"Male"	"M"	"12 years"	"12"	"2008"	"2008"	91	321660	28.3
	"Black or African American"	"2054-5"	"Male"	"M"	"13 years"	"13"	"2004"	"2004"	128	355175	36.0
	"Black or African American"	"2054-5"	"Male"	"M"	"13 years"	"13"	"2005"	"2005"	124	350908	35.3
	"Black or African American"	"2054-5"	"Male"	"M"	"13 years"	"13"	"2006"	"2006"	89	350489	25.4
	"Black or African American"	"2054-5"	"Male"	"M"	"13 years"	"13"	"2007"	"2007"	102	339889	30.0
	"Black or African American"	"2054-5"	"Male"	"M"	"13 years"	"13"	"2008"	"2008"	91	332453	27.4
	"Black or African American"	"2054-5"	"Male"	"M"	"14 years"	"14"	"2004"	"2004"	151	359601	42.0
	"Black or African American"	"2054-5"	"Male"	"M"	"14 years"	"14"	"2005"	"2005"	164	355121	46.2
	"Black or African American"	"2054-5"	"Male"	"M"	"14 years"	"14"	"2006"	"2006"	133	350442	38.0
	"Black or African American"	"2054-5"	"Male"	"M"	"14 years"	"14"	"2007"	"2007"	142	349624	40.6
	"Black or African American"	"2054-5"	"Male"	"M"	"14 years"	"14"	"2008"	"2008"	114	338619	33.7
	"Black or African American"	"2054-5"	"Male"	"M"	"15 years"	"15"	"2004"	"2004"	254	342438	74.2
	"Black or African American"	"2054-5"	"Male"	"M"	"15 years"	"15"	"2005"	"2005"	230	364508	63.1
	"Black or African American"	"2054-5"	"Male"	"M"	"15 years"	"15"	"2006"	"2006"	245	360546	68.0
	"Black or African American"	"2054-5"	"Male"	"M"	"15 years"	"15"	"2007"	"2007"	209	356385	58.6
	"Black or African American"	"2054-5"	"Male"	"M"	"15 years"	"15"	"2008"	"2008"	210	356109	59.0
	"Black or African American"	"2054-5"	"Male"	"M"	"16 years"	"16"	"2004"	"2004"	273	330758	82.5
	"Black or African American"	"2054-5"	"Male"	"M"	"16 years"	"16"	"2005"	"2005"	298	346449	86.0
	"Black or African American"	"2054-5"	"Male"	"M"	"16 years"	"16"	"2006"	"2006"	320	369151	86.7
	"Black or African American"	"2054-5"	"Male"	"M"	"16 years"	"16"	"2007"	"2007"	322	365478	88.1
	"Black or African American"	"2054-5"	"Male"	"M"	"16 years"	"16"	"2008"	"2008"	277	361544	76.6
	"Black or African American"	"2054-5"	"Male"	"M"	"17 years"	"17"	"2004"	"2004"	363	321158	113.0
	"Black or African American"	"2054-5"	"Male"	"M"	"17 years"	"17"	"2005"	"2005"	432	332644	129.9
	"Black or African American"	"2054-5"	"Male"	"M"	"17 years"	"17"	"2006"	"2006"	447	348228	128.4
	"Black or African American"	"2054-5"	"Male"	"M"	"17 years"	"17"	"2007"	"2007"	440	370811	118.7
	"Black or African American"	"2054-5"	"Male"	"M"	"17 years"	"17"	"2008"	"2008"	421	366885	114.7
	"Black or African American"	"2054-5"	"Male"	"M"	"18 years"	"18"	"2004"	"2004"	504	318825	158.1
	"Black or African American"	"2054-5"	"Male"	"M"	"18 years"	"18"	"2005"	"2005"	549	323566	169.7
	"Black or African American"	"2054-5"	"Male"	"M"	"18 years"	"18"	"2006"	"2006"	572	335031	170.7
	"Black or African American"	"2054-5"	"Male"	"M"	"18 years"	"18"	"2007"	"2007"	582	350458	166.1
	"Black or African American"	"2054-5"	"Male"	"M"	"18 years"	"18"	"2008"	"2008"	594	372905	159.3
	"Black or African American"	"2054-5"	"Male"	"M"	"19 years"	"19"	"2004"	"2004"	592	315108	187.9
	"Black or African American"	"2054-5"	"Male"	"M"	"19 years"	"19"	"2005"	"2005"	646	318281	203.0
	"Black or African American"	"2054-5"	"Male"	"M"	"19 years"	"19"	"2006"	"2006"	681	322252	211.3
	"Black or African American"	"2054-5"	"Male"	"M"	"19 years"	"19"	"2007"	"2007"	694	332387	208.8
	"Black or African American"	"2054-5"	"Male"	"M"	"19 years"	"19"	"2008"	"2008"	642	346685	185.2
	"Black or African American"	"2054-5"	"Male"	"M"	"20 years"	"20"	"2004"	"2004"	609	302436	201.4
	"Black or African American"	"2054-5"	"Male"	"M"	"20 years"	"20"	"2005"	"2005"	629	310047	202.9
	"Black or African American"	"2054-5"	"Male"	"M"	"20 years"	"20"	"2006"	"2006"	658	312060	210.9
	"Black or African American"	"2054-5"	"Male"	"M"	"20 years"	"20"	"2007"	"2007"	633	313751	201.8
	"Black or African American"	"2054-5"	"Male"	"M"	"20 years"	"20"	"2008"	"2008"	647	322246	200.8
	"Black or African American"	"2054-5"	"Male"	"M"	"21 years"	"21"	"2004"	"2004"	649	300908	215.7
	"Black or African American"	"2054-5"	"Male"	"M"	"21 years"	"21"	"2005"	"2005"	682	299568	227.7
	"Black or African American"	"2054-5"	"Male"	"M"	"21 years"	"21"	"2006"	"2006"	658	306879	214.4
	"Black or African American"	"2054-5"	"Male"	"M"	"21 years"	"21"	"2007"	"2007"	659	307455	214.3
	"Black or African American"	"2054-5"	"Male"	"M"	"21 years"	"21"	"2008"	"2008"	654	308997	211.7
	"Black or African American"	"2054-5"	"Male"	"M"	"22 years"	"22"	"2004"	"2004"	662	291115	227.4
	"Black or African American"	"2054-5"	"Male"	"M"	"22 years"	"22"	"2005"	"2005"	728	294298	247.4
	"Black or African American"	"2054-5"	"Male"	"M"	"22 years"	"22"	"2006"	"2006"	698	292006	239.0
	"Black or African American"	"2054-5"	"Male"	"M"	"22 years"	"22"	"2007"	"2007"	689	297351	231.7
	"Black or African American"	"2054-5"	"Male"	"M"	"22 years"	"22"	"2008"	"2008"	693	297547	232.9
	"Black or African American"	"2054-5"	"Male"	"M"	"23 years"	"23"	"2004"	"2004"	639	282364	226.3
	"Black or African American"	"2054-5"	"Male"	"M"	"23 years"	"23"	"2005"	"2005"	711	285911	248.7
	"Black or African American"	"2054-5"	"Male"	"M"	"23 years"	"23"	"2006"	"2006"	706	288747	244.5
	"Black or African American"	"2054-5"	"Male"	"M"	"23 years"	"23"	"2007"	"2007"	703	285269	246.4
	"Black or African American"	"2054-5"	"Male"	"M"	"23 years"	"23"	"2008"	"2008"	632	290240	217.8
	"Black or African American"	"2054-5"	"Male"	"M"	"24 years"	"24"	"2004"	"2004"	694	278696	249.0
	"Black or African American"	"2054-5"	"Male"	"M"	"24 years"	"24"	"2005"	"2005"	710	277456	255.9
	"Black or African American"	"2054-5"	"Male"	"M"	"24 years"	"24"	"2006"	"2006"	706	280882	251.4
	"Black or African American"	"2054-5"	"Male"	"M"	"24 years"	"24"	"2007"	"2007"	704	282671	249.1
	"Black or African American"	"2054-5"	"Male"	"M"	"24 years"	"24"	"2008"	"2008"	653	278926	234.1
	"Black or African American"	"2054-5"	"Male"	"M"	"25 years"	"25"	"2004"	"2004"	672	258359	260.1
	"Black or African American"	"2054-5"	"Male"	"M"	"25 years"	"25"	"2005"	"2005"	687	275307	249.5
	"Black or African American"	"2054-5"	"Male"	"M"	"25 years"	"25"	"2006"	"2006"	704	274671	256.3
	"Black or African American"	"2054-5"	"Male"	"M"	"25 years"	"25"	"2007"	"2007"	685	277416	246.9
	"Black or African American"	"2054-5"	"Male"	"M"	"25 years"	"25"	"2008"	"2008"	647	279258	231.7
	"Black or African American"	"2054-5"	"Male"	"M"	"26 years"	"26"	"2004"	"2004"	649	239474	271.0
	"Black or African American"	"2054-5"	"Male"	"M"	"26 years"	"26"	"2005"	"2005"	704	251304	280.1
	"Black or African American"	"2054-5"	"Male"	"M"	"26 years"	"26"	"2006"	"2006"	641	267620	239.5
	"Black or African American"	"2054-5"	"Male"	"M"	"26 years"	"26"	"2007"	"2007"	664	265697	249.9
	"Black or African American"	"2054-5"	"Male"	"M"	"26 years"	"26"	"2008"	"2008"	594	267664	221.9
	"Black or African American"	"2054-5"	"Male"	"M"	"27 years"	"27"	"2004"	"2004"	635	233562	271.9
	"Black or African American"	"2054-5"	"Male"	"M"	"27 years"	"27"	"2005"	"2005"	644	237820	270.8
	"Black or African American"	"2054-5"	"Male"	"M"	"27 years"	"27"	"2006"	"2006"	749	250167	299.4
	"Black or African American"	"2054-5"	"Male"	"M"	"27 years"	"27"	"2007"	"2007"	695	266371	260.9
	"Black or African American"	"2054-5"	"Male"	"M"	"27 years"	"27"	"2008"	"2008"	662	264999	249.8
	"Black or African American"	"2054-5"	"Male"	"M"	"28 years"	"28"	"2004"	"2004"	612	223796	273.5
	"Black or African American"	"2054-5"	"Male"	"M"	"28 years"	"28"	"2005"	"2005"	609	232068	262.4
	"Black or African American"	"2054-5"	"Male"	"M"	"28 years"	"28"	"2006"	"2006"	681	237008	287.3
	"Black or African American"	"2054-5"	"Male"	"M"	"28 years"	"28"	"2007"	"2007"	650	249112	260.9
	"Black or African American"	"2054-5"	"Male"	"M"	"28 years"	"28"	"2008"	"2008"	655	265696	246.5
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2004"	"2004"	641	228966	280.0
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2005"	"2005"	624	222798	280.1
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2006"	"2006"	688	231569	297.1
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2007"	"2007"	647	236468	273.6
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2008"	"2008"	653	248855	262.4
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2004"	"2004"	578	226430	255.3
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2005"	"2005"	651	233897	278.3
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2006"	"2006"	636	229353	277.3
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2007"	"2007"	658	239229	275.1
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2008"	"2008"	628	245845	255.4
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2004"	"2004"	666	233571	285.1
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2005"	"2005"	648	223169	290.4
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2006"	"2006"	656	230413	284.7
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2007"	"2007"	589	225172	261.6
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2008"	"2008"	582	234387	248.3
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2004"	"2004"	695	245666	282.9
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2005"	"2005"	653	236927	275.6
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2006"	"2006"	656	227397	288.5
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2007"	"2007"	604	235369	256.6
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2008"	"2008"	589	230894	255.1
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2004"	"2004"	716	256012	279.7
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2005"	"2005"	706	246055	286.9
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2006"	"2006"	682	237668	287.0
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2007"	"2007"	662	227868	290.5
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2008"	"2008"	572	236118	242.3
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2004"	"2004"	700	260476	268.7
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2005"	"2005"	780	256286	304.3
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2006"	"2006"	735	246929	297.7
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2007"	"2007"	684	238241	287.1
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2008"	"2008"	666	228450	291.5
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2004"	"2004"	753	241791	311.4
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2005"	"2005"	705	263040	268.0
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2006"	"2006"	789	259736	303.8
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2007"	"2007"	706	250511	281.8
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2008"	"2008"	641	242213	264.6
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2004"	"2004"	746	241405	309.0
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2005"	"2005"	755	240934	313.4
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2006"	"2006"	810	262235	308.9
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2007"	"2007"	786	258585	304.0
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2008"	"2008"	663	249461	265.8
	"Black or African American"	"2054-5"	"Male"	"M"	"37 years"	"37"	"2004"	"2004"	855	239370	357.2
	"Black or African American"	"2054-5"	"Male"	"M"	"37 years"	"37"	"2005"	"2005"	832	240410	346.1
	"Black or African American"	"2054-5"	"Male"	"M"	"37 years"	"37"	"2006"	"2006"	797	240150	331.9
	"Black or African American"	"2054-5"	"Male"	"M"	"37 years"	"37"	"2007"	"2007"	860	260902	329.6
	"Black or African American"	"2054-5"	"Male"	"M"	"37 years"	"37"	"2008"	"2008"	812	257253	315.6
	"Black or African American"	"2054-5"	"Male"	"M"	"38 years"	"38"	"2004"	"2004"	868	253803	342.0
	"Black or African American"	"2054-5"	"Male"	"M"	"38 years"	"38"	"2005"	"2005"	922	239705	384.6
	"Black or African American"	"2054-5"	"Male"	"M"	"38 years"	"38"	"2006"	"2006"	877	241250	363.5
	"Black or African American"	"2054-5"	"Male"	"M"	"38 years"	"38"	"2007"	"2007"	810	240988	336.1
	"Black or African American"	"2054-5"	"Male"	"M"	"38 years"	"38"	"2008"	"2008"	807	261961	308.1
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2004"	"2004"	977	272009	359.2
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2005"	"2005"	958	254751	376.1
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2006"	"2006"	929	241043	385.4
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2007"	"2007"	930	242664	383.2
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2008"	"2008"	804	242660	331.3
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2004"	"2004"	1059	267664	395.6
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2005"	"2005"	1071	272226	393.4
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2006"	"2006"	1028	255294	402.7
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2007"	"2007"	908	241478	376.0
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2008"	"2008"	838	243073	344.8
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	"2004"	"2004"	1171	263880	443.8
