"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Black or African American"	"2054-5"	"Male"	"M"	"20 years"	"20"	"2020 "	"2020"	887	336085	263.9
	"Black or African American"	"2054-5"	"Male"	"M"	"21 years"	"21"	"2019"	"2019"	712	329996	215.8
	"Black or African American"	"2054-5"	"Male"	"M"	"21 years"	"21"	"2020 "	"2020"	975	328369	296.9
	"Black or African American"	"2054-5"	"Male"	"M"	"22 years"	"22"	"2019"	"2019"	704	328321	214.4
	"Black or African American"	"2054-5"	"Male"	"M"	"22 years"	"22"	"2020 "	"2020"	996	330312	301.5
	"Black or African American"	"2054-5"	"Male"	"M"	"23 years"	"23"	"2019"	"2019"	749	328591	227.9
	"Black or African American"	"2054-5"	"Male"	"M"	"23 years"	"23"	"2020 "	"2020"	1035	328580	315.0
	"Black or African American"	"2054-5"	"Male"	"M"	"24 years"	"24"	"2019"	"2019"	771	345364	223.2
	"Black or African American"	"2054-5"	"Male"	"M"	"24 years"	"24"	"2020 "	"2020"	1050	329039	319.1
	"Black or African American"	"2054-5"	"Male"	"M"	"25 years"	"25"	"2019"	"2019"	824	360372	228.7
	"Black or African American"	"2054-5"	"Male"	"M"	"25 years"	"25"	"2020 "	"2020"	1113	345949	321.7
	"Black or African American"	"2054-5"	"Male"	"M"	"26 years"	"26"	"2019"	"2019"	890	370622	240.1
	"Black or African American"	"2054-5"	"Male"	"M"	"26 years"	"26"	"2020 "	"2020"	1151	360985	318.8
	"Black or African American"	"2054-5"	"Male"	"M"	"27 years"	"27"	"2019"	"2019"	913	375310	243.3
	"Black or African American"	"2054-5"	"Male"	"M"	"27 years"	"27"	"2020 "	"2020"	1248	371676	335.8
	"Black or African American"	"2054-5"	"Male"	"M"	"28 years"	"28"	"2019"	"2019"	941	374718	251.1
	"Black or African American"	"2054-5"	"Male"	"M"	"28 years"	"28"	"2020 "	"2020"	1268	376345	336.9
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2019"	"2019"	947	364852	259.6
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2020 "	"2020"	1239	375624	329.9
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2019"	"2019"	924	338666	272.8
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2020 "	"2020"	1327	365843	362.7
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2019"	"2019"	912	315842	288.8
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2020 "	"2020"	1345	339420	396.3
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2019"	"2019"	875	301267	290.4
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2020 "	"2020"	1240	316526	391.8
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2019"	"2019"	871	293061	297.2
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2020 "	"2020"	1229	301835	407.2
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2019"	"2019"	913	289742	315.1
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2020 "	"2020"	1257	293621	428.1
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2019"	"2019"	918	274208	334.8
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2020 "	"2020"	1194	290207	411.4
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2019"	"2019"	954	275921	345.8
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2020 "	"2020"	1242	274422	452.6
	"Black or African American"	"2054-5"	"Male"	"M"	"37 years"	"37"	"2019"	"2019"	1034	273251	378.4
	"Black or African American"	"2054-5"	"Male"	"M"	"37 years"	"37"	"2020 "	"2020"	1339	275932	485.3
	"Black or African American"	"2054-5"	"Male"	"M"	"38 years"	"38"	"2019"	"2019"	1007	270002	373.0
	"Black or African American"	"2054-5"	"Male"	"M"	"38 years"	"38"	"2020 "	"2020"	1327	273270	485.6
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2019"	"2019"	1051	280694	374.4
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2020 "	"2020"	1439	270018	532.9
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2019"	"2019"	1090	259062	420.7
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2020 "	"2020"	1438	280552	512.6
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	"2019"	"2019"	1109	248860	445.6
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	"2020 "	"2020"	1488	258682	575.2
	"Black or African American"	"2054-5"	"Male"	"M"	"42 years"	"42"	"2019"	"2019"	1098	243991	450.0
	"Black or African American"	"2054-5"	"Male"	"M"	"42 years"	"42"	"2020 "	"2020"	1441	248536	579.8
	"Black or African American"	"2054-5"	"Male"	"M"	"43 years"	"43"	"2019"	"2019"	1117	234566	476.2
	"Black or African American"	"2054-5"	"Male"	"M"	"43 years"	"43"	"2020 "	"2020"	1530	243670	627.9
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	"2019"	"2019"	1166	241549	482.7
	"Black or African American"	"2054-5"	"Male"	"M"	"44 years"	"44"	"2020 "	"2020"	1570	234065	670.8
	"Black or African American"	"2054-5"	"Male"	"M"	"45 years"	"45"	"2019"	"2019"	1207	231645	521.1
	"Black or African American"	"2054-5"	"Male"	"M"	"45 years"	"45"	"2020 "	"2020"	1610	240660	669.0
	"Black or African American"	"2054-5"	"Male"	"M"	"46 years"	"46"	"2019"	"2019"	1326	237881	557.4
	"Black or African American"	"2054-5"	"Male"	"M"	"46 years"	"46"	"2020 "	"2020"	1730	230640	750.1
	"Black or African American"	"2054-5"	"Male"	"M"	"47 years"	"47"	"2019"	"2019"	1435	246546	582.0
	"Black or African American"	"2054-5"	"Male"	"M"	"47 years"	"47"	"2020 "	"2020"	1831	236883	773.0
	"Black or African American"	"2054-5"	"Male"	"M"	"48 years"	"48"	"2019"	"2019"	1661	255531	650.0
	"Black or African American"	"2054-5"	"Male"	"M"	"48 years"	"48"	"2020 "	"2020"	2106	245320	858.5
	"Black or African American"	"2054-5"	"Male"	"M"	"49 years"	"49"	"2019"	"2019"	1757	257528	682.3
	"Black or African American"	"2054-5"	"Male"	"M"	"49 years"	"49"	"2020 "	"2020"	2375	254178	934.4
	"Black or African American"	"2054-5"	"Male"	"M"	"50 years"	"50"	"2019"	"2019"	1736	237358	731.4
	"Black or African American"	"2054-5"	"Male"	"M"	"50 years"	"50"	"2020 "	"2020"	2422	255885	946.5
	"Black or African American"	"2054-5"	"Male"	"M"	"51 years"	"51"	"2019"	"2019"	1921	237336	809.4
	"Black or African American"	"2054-5"	"Male"	"M"	"51 years"	"51"	"2020 "	"2020"	2355	235663	999.3
	"Black or African American"	"2054-5"	"Male"	"M"	"52 years"	"52"	"2019"	"2019"	2103	235074	894.6
	"Black or African American"	"2054-5"	"Male"	"M"	"52 years"	"52"	"2020 "	"2020"	2686	235463	1140.7
	"Black or African American"	"2054-5"	"Male"	"M"	"53 years"	"53"	"2019"	"2019"	2262	243587	928.6
	"Black or African American"	"2054-5"	"Male"	"M"	"53 years"	"53"	"2020 "	"2020"	2834	232988	1216.4
	"Black or African American"	"2054-5"	"Male"	"M"	"54 years"	"54"	"2019"	"2019"	2589	255494	1013.3
	"Black or African American"	"2054-5"	"Male"	"M"	"54 years"	"54"	"2020 "	"2020"	3276	240965	1359.5
	"Black or African American"	"2054-5"	"Male"	"M"	"55 years"	"55"	"2019"	"2019"	2860	251626	1136.6
	"Black or African American"	"2054-5"	"Male"	"M"	"55 years"	"55"	"2020 "	"2020"	3617	252636	1431.7
	"Black or African American"	"2054-5"	"Male"	"M"	"56 years"	"56"	"2019"	"2019"	3024	246985	1224.4
	"Black or African American"	"2054-5"	"Male"	"M"	"56 years"	"56"	"2020 "	"2020"	3769	248479	1516.8
	"Black or African American"	"2054-5"	"Male"	"M"	"57 years"	"57"	"2019"	"2019"	3287	242223	1357.0
	"Black or African American"	"2054-5"	"Male"	"M"	"57 years"	"57"	"2020 "	"2020"	4139	243675	1698.6
	"Black or African American"	"2054-5"	"Male"	"M"	"58 years"	"58"	"2019"	"2019"	3630	241182	1505.1
	"Black or African American"	"2054-5"	"Male"	"M"	"58 years"	"58"	"2020 "	"2020"	4426	238831	1853.2
	"Black or African American"	"2054-5"	"Male"	"M"	"59 years"	"59"	"2019"	"2019"	3915	246474	1588.4
	"Black or African American"	"2054-5"	"Male"	"M"	"59 years"	"59"	"2020 "	"2020"	4800	237547	2020.7
	"Black or African American"	"2054-5"	"Male"	"M"	"60 years"	"60"	"2019"	"2019"	3938	232289	1695.3
	"Black or African American"	"2054-5"	"Male"	"M"	"60 years"	"60"	"2020 "	"2020"	5091	242492	2099.5
	"Black or African American"	"2054-5"	"Male"	"M"	"61 years"	"61"	"2019"	"2019"	4270	223565	1910.0
	"Black or African American"	"2054-5"	"Male"	"M"	"61 years"	"61"	"2020 "	"2020"	5396	228076	2365.9
	"Black or African American"	"2054-5"	"Male"	"M"	"62 years"	"62"	"2019"	"2019"	4493	217392	2066.8
	"Black or African American"	"2054-5"	"Male"	"M"	"62 years"	"62"	"2020 "	"2020"	5580	219060	2547.2
	"Black or African American"	"2054-5"	"Male"	"M"	"63 years"	"63"	"2019"	"2019"	4538	205360	2209.8
	"Black or African American"	"2054-5"	"Male"	"M"	"63 years"	"63"	"2020 "	"2020"	6113	212506	2876.6
	"Black or African American"	"2054-5"	"Male"	"M"	"64 years"	"64"	"2019"	"2019"	4513	198218	2276.8
	"Black or African American"	"2054-5"	"Male"	"M"	"64 years"	"64"	"2020 "	"2020"	5972	200462	2979.1
	"Black or African American"	"2054-5"	"Male"	"M"	"65 years"	"65"	"2019"	"2019"	4591	181434	2530.4
	"Black or African American"	"2054-5"	"Male"	"M"	"65 years"	"65"	"2020 "	"2020"	5994	193117	3103.8
	"Black or African American"	"2054-5"	"Male"	"M"	"66 years"	"66"	"2019"	"2019"	4545	167100	2719.9
	"Black or African American"	"2054-5"	"Male"	"M"	"66 years"	"66"	"2020 "	"2020"	6113	176341	3466.6
	"Black or African American"	"2054-5"	"Male"	"M"	"67 years"	"67"	"2019"	"2019"	4505	155252	2901.7
	"Black or African American"	"2054-5"	"Male"	"M"	"67 years"	"67"	"2020 "	"2020"	5918	161985	3653.4
	"Black or African American"	"2054-5"	"Male"	"M"	"68 years"	"68"	"2019"	"2019"	4616	151063	3055.7
	"Black or African American"	"2054-5"	"Male"	"M"	"68 years"	"68"	"2020 "	"2020"	5923	150308	3940.6
	"Black or African American"	"2054-5"	"Male"	"M"	"69 years"	"69"	"2019"	"2019"	4443	145633	3050.8
	"Black or African American"	"2054-5"	"Male"	"M"	"69 years"	"69"	"2020 "	"2020"	6009	146065	4113.9
	"Black or African American"	"2054-5"	"Male"	"M"	"70 years"	"70"	"2019"	"2019"	4499	132655	3391.5
	"Black or African American"	"2054-5"	"Male"	"M"	"70 years"	"70"	"2020 "	"2020"	6085	140859	4319.9
	"Black or African American"	"2054-5"	"Male"	"M"	"71 years"	"71"	"2019"	"2019"	4312	124013	3477.1
	"Black or African American"	"2054-5"	"Male"	"M"	"71 years"	"71"	"2020 "	"2020"	5755	128261	4486.9
	"Black or African American"	"2054-5"	"Male"	"M"	"72 years"	"72"	"2019"	"2019"	4225	115936	3644.3
	"Black or African American"	"2054-5"	"Male"	"M"	"72 years"	"72"	"2020 "	"2020"	5831	119503	4879.4
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2019"	"2019"	3565	90071	3958.0
	"Black or African American"	"2054-5"	"Male"	"M"	"73 years"	"73"	"2020 "	"2020"	5681	111391	5100.1
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2019"	"2019"	3651	87465	4174.2
	"Black or African American"	"2054-5"	"Male"	"M"	"74 years"	"74"	"2020 "	"2020"	4897	86244	5678.1
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2019"	"2019"	3516	79733	4409.7
	"Black or African American"	"2054-5"	"Male"	"M"	"75 years"	"75"	"2020 "	"2020"	4689	83569	5610.9
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2019"	"2019"	3649	75506	4832.7
	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"	"2020 "	"2020"	4847	75925	6383.9
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2019"	"2019"	3411	66116	5159.1
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2020 "	"2020"	4936	71630	6891.0
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2019"	"2019"	3302	59307	5567.6
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2020 "	"2020"	4619	62431	7398.6
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2019"	"2019"	3394	55771	6085.6
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2020 "	"2020"	4280	55714	7682.1
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2019"	"2019"	3140	48967	6412.5
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2020 "	"2020"	4277	52103	8208.7
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2019"	"2019"	3179	44428	7155.4
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2020 "	"2020"	4068	45513	8938.1
	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"	"2019"	"2019"	3115	39383	7909.5
	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"	"2020 "	"2020"	4002	41102	9736.8
	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"	"2019"	"2019"	2986	36182	8252.7
	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"	"2020 "	"2020"	3764	36191	10400.4
	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"	"2019"	"2019"	2850	32258	8835.0
	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"	"2020 "	"2020"	3738	32975	11335.9
	"Black or African American"	"2054-5"	"Male"	"M"	"85 years"	"85"	"2019"	"2019"	2634	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"85 years"	"85"	"2020 "	"2020"	3559	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"86 years"	"86"	"2019"	"2019"	2429	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"86 years"	"86"	"2020 "	"2020"	3174	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"87 years"	"87"	"2019"	"2019"	2272	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"87 years"	"87"	"2020 "	"2020"	3023	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"88 years"	"88"	"2019"	"2019"	2067	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"88 years"	"88"	"2020 "	"2020"	2709	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"89 years"	"89"	"2019"	"2019"	1968	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"89 years"	"89"	"2020 "	"2020"	2426	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"90 years"	"90"	"2019"	"2019"	1660	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"90 years"	"90"	"2020 "	"2020"	2195	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"91 years"	"91"	"2019"	"2019"	1435	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"91 years"	"91"	"2020 "	"2020"	1983	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"92 years"	"92"	"2019"	"2019"	1311	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"92 years"	"92"	"2020 "	"2020"	1619	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"93 years"	"93"	"2019"	"2019"	1133	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"93 years"	"93"	"2020 "	"2020"	1424	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"94 years"	"94"	"2019"	"2019"	909	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"94 years"	"94"	"2020 "	"2020"	1153	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"95 years"	"95"	"2019"	"2019"	734	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"95 years"	"95"	"2020 "	"2020"	936	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"96 years"	"96"	"2019"	"2019"	556	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"96 years"	"96"	"2020 "	"2020"	741	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"97 years"	"97"	"2019"	"2019"	419	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"97 years"	"97"	"2020 "	"2020"	568	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"98 years"	"98"	"2019"	"2019"	350	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"98 years"	"98"	"2020 "	"2020"	382	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"99 years"	"99"	"2019"	"2019"	219	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"99 years"	"99"	"2020 "	"2020"	290	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"100+ years"	"100"	"2019"	"2019"	380	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"100+ years"	"100"	"2020 "	"2020"	543	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"2019"	"2019"	11	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"2020 "	"2020"	Suppressed	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"0"	"2019"	"2019"	3786	962496	393.4
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"0"	"2020 "	"2020"	3683	929733	396.1
	"White"	"2106-3"	"Female"	"F"	"1 year"	"1"	"2019"	"2019"	295	972328	30.3
	"White"	"2106-3"	"Female"	"F"	"1 year"	"1"	"2020 "	"2020"	255	934477	27.3
	"White"	"2106-3"	"Female"	"F"	"2 years"	"2"	"2019"	"2019"	176	993084	17.7
	"White"	"2106-3"	"Female"	"F"	"2 years"	"2"	"2020 "	"2020"	162	954428	17.0
	"White"	"2106-3"	"Female"	"F"	"3 years"	"3"	"2019"	"2019"	133	1006098	13.2
	"White"	"2106-3"	"Female"	"F"	"3 years"	"3"	"2020 "	"2020"	151	972007	15.5
	"White"	"2106-3"	"Female"	"F"	"4 years"	"4"	"2019"	"2019"	122	1019423	12.0
	"White"	"2106-3"	"Female"	"F"	"4 years"	"4"	"2020 "	"2020"	106	1006925	10.5
	"White"	"2106-3"	"Female"	"F"	"5 years"	"5"	"2019"	"2019"	109	1018925	10.7
	"White"	"2106-3"	"Female"	"F"	"5 years"	"5"	"2020 "	"2020"	88	1016414	8.7
	"White"	"2106-3"	"Female"	"F"	"6 years"	"6"	"2019"	"2019"	93	1016096	9.2
	"White"	"2106-3"	"Female"	"F"	"6 years"	"6"	"2020 "	"2020"	99	1016286	9.7
	"White"	"2106-3"	"Female"	"F"	"7 years"	"7"	"2019"	"2019"	82	1018621	8.1
	"White"	"2106-3"	"Female"	"F"	"7 years"	"7"	"2020 "	"2020"	88	1013679	8.7
	"White"	"2106-3"	"Female"	"F"	"8 years"	"8"	"2019"	"2019"	94	1025081	9.2
	"White"	"2106-3"	"Female"	"F"	"8 years"	"8"	"2020 "	"2020"	87	1016588	8.6
	"White"	"2106-3"	"Female"	"F"	"9 years"	"9"	"2019"	"2019"	84	1023909	8.2
	"White"	"2106-3"	"Female"	"F"	"9 years"	"9"	"2020 "	"2020"	72	1023910	7.0
	"White"	"2106-3"	"Female"	"F"	"10 years"	"10"	"2019"	"2019"	81	1028357	7.9
	"White"	"2106-3"	"Female"	"F"	"10 years"	"10"	"2020 "	"2020"	76	1024717	7.4
	"White"	"2106-3"	"Female"	"F"	"11 years"	"11"	"2019"	"2019"	117	1060909	11.0
	"White"	"2106-3"	"Female"	"F"	"11 years"	"11"	"2020 "	"2020"	91	1029695	8.8
	"White"	"2106-3"	"Female"	"F"	"12 years"	"12"	"2019"	"2019"	125	1071184	11.7
	"White"	"2106-3"	"Female"	"F"	"12 years"	"12"	"2020 "	"2020"	137	1062183	12.9
	"White"	"2106-3"	"Female"	"F"	"13 years"	"13"	"2019"	"2019"	162	1072008	15.1
	"White"	"2106-3"	"Female"	"F"	"13 years"	"13"	"2020 "	"2020"	148	1072424	13.8
	"White"	"2106-3"	"Female"	"F"	"14 years"	"14"	"2019"	"2019"	185	1080599	17.1
	"White"	"2106-3"	"Female"	"F"	"14 years"	"14"	"2020 "	"2020"	163	1073175	15.2
	"White"	"2106-3"	"Female"	"F"	"15 years"	"15"	"2019"	"2019"	199	1096527	18.1
	"White"	"2106-3"	"Female"	"F"	"15 years"	"15"	"2020 "	"2020"	219	1081549	20.2
	"White"	"2106-3"	"Female"	"F"	"16 years"	"16"	"2019"	"2019"	238	1094065	21.8
	"White"	"2106-3"	"Female"	"F"	"16 years"	"16"	"2020 "	"2020"	264	1097613	24.1
	"White"	"2106-3"	"Female"	"F"	"17 years"	"17"	"2019"	"2019"	285	1093650	26.1
	"White"	"2106-3"	"Female"	"F"	"17 years"	"17"	"2020 "	"2020"	296	1095310	27.0
	"White"	"2106-3"	"Female"	"F"	"18 years"	"18"	"2019"	"2019"	427	1125589	37.9
	"White"	"2106-3"	"Female"	"F"	"18 years"	"18"	"2020 "	"2020"	393	1095156	35.9
	"White"	"2106-3"	"Female"	"F"	"19 years"	"19"	"2019"	"2019"	423	1147484	36.9
	"White"	"2106-3"	"Female"	"F"	"19 years"	"19"	"2020 "	"2020"	444	1127051	39.4
	"White"	"2106-3"	"Female"	"F"	"20 years"	"20"	"2019"	"2019"	452	1141515	39.6
	"White"	"2106-3"	"Female"	"F"	"20 years"	"20"	"2020 "	"2020"	503	1149149	43.8
	"White"	"2106-3"	"Female"	"F"	"21 years"	"21"	"2019"	"2019"	499	1145302	43.6
	"White"	"2106-3"	"Female"	"F"	"21 years"	"21"	"2020 "	"2020"	618	1143345	54.1
	"White"	"2106-3"	"Female"	"F"	"22 years"	"22"	"2019"	"2019"	535	1155016	46.3
	"White"	"2106-3"	"Female"	"F"	"22 years"	"22"	"2020 "	"2020"	575	1147172	50.1
	"White"	"2106-3"	"Female"	"F"	"23 years"	"23"	"2019"	"2019"	635	1165356	54.5
	"White"	"2106-3"	"Female"	"F"	"23 years"	"23"	"2020 "	"2020"	682	1157307	58.9
	"White"	"2106-3"	"Female"	"F"	"24 years"	"24"	"2019"	"2019"	666	1187464	56.1
	"White"	"2106-3"	"Female"	"F"	"24 years"	"24"	"2020 "	"2020"	719	1168223	61.5
	"White"	"2106-3"	"Female"	"F"	"25 years"	"25"	"2019"	"2019"	721	1207525	59.7
	"White"	"2106-3"	"Female"	"F"	"25 years"	"25"	"2020 "	"2020"	866	1190567	72.7
	"White"	"2106-3"	"Female"	"F"	"26 years"	"26"	"2019"	"2019"	794	1225334	64.8
	"White"	"2106-3"	"Female"	"F"	"26 years"	"26"	"2020 "	"2020"	910	1210815	75.2
	"White"	"2106-3"	"Female"	"F"	"27 years"	"27"	"2019"	"2019"	900	1267162	71.0
	"White"	"2106-3"	"Female"	"F"	"27 years"	"27"	"2020 "	"2020"	1007	1228654	82.0
	"White"	"2106-3"	"Female"	"F"	"28 years"	"28"	"2019"	"2019"	1001	1310524	76.4
	"White"	"2106-3"	"Female"	"F"	"28 years"	"28"	"2020 "	"2020"	1057	1270340	83.2
	"White"	"2106-3"	"Female"	"F"	"29 years"	"29"	"2019"	"2019"	1061	1319433	80.4
	"White"	"2106-3"	"Female"	"F"	"29 years"	"29"	"2020 "	"2020"	1231	1313602	93.7
	"White"	"2106-3"	"Female"	"F"	"30 years"	"30"	"2019"	"2019"	1149	1274097	90.2
	"White"	"2106-3"	"Female"	"F"	"30 years"	"30"	"2020 "	"2020"	1297	1322227	98.1
	"White"	"2106-3"	"Female"	"F"	"31 years"	"31"	"2019"	"2019"	1172	1253931	93.5
	"White"	"2106-3"	"Female"	"F"	"31 years"	"31"	"2020 "	"2020"	1331	1276387	104.3
	"White"	"2106-3"	"Female"	"F"	"32 years"	"32"	"2019"	"2019"	1226	1236008	99.2
	"White"	"2106-3"	"Female"	"F"	"32 years"	"32"	"2020 "	"2020"	1490	1256009	118.6
	"White"	"2106-3"	"Female"	"F"	"33 years"	"33"	"2019"	"2019"	1409	1247270	113.0
	"White"	"2106-3"	"Female"	"F"	"33 years"	"33"	"2020 "	"2020"	1520	1238099	122.8
	"White"	"2106-3"	"Female"	"F"	"34 years"	"34"	"2019"	"2019"	1365	1262236	108.1
	"White"	"2106-3"	"Female"	"F"	"34 years"	"34"	"2020 "	"2020"	1566	1249233	125.4
	"White"	"2106-3"	"Female"	"F"	"35 years"	"35"	"2019"	"2019"	1438	1222914	117.6
	"White"	"2106-3"	"Female"	"F"	"35 years"	"35"	"2020 "	"2020"	1682	1263740	133.1
	"White"	"2106-3"	"Female"	"F"	"36 years"	"36"	"2019"	"2019"	1493	1243247	120.1
	"White"	"2106-3"	"Female"	"F"	"36 years"	"36"	"2020 "	"2020"	1764	1223795	144.1
	"White"	"2106-3"	"Female"	"F"	"37 years"	"37"	"2019"	"2019"	1616	1241384	130.2
	"White"	"2106-3"	"Female"	"F"	"37 years"	"37"	"2020 "	"2020"	1974	1243520	158.7
	"White"	"2106-3"	"Female"	"F"	"38 years"	"38"	"2019"	"2019"	1795	1231900	145.7
	"White"	"2106-3"	"Female"	"F"	"38 years"	"38"	"2020 "	"2020"	1975	1241569	159.1
	"White"	"2106-3"	"Female"	"F"	"39 years"	"39"	"2019"	"2019"	1883	1242470	151.6
	"White"	"2106-3"	"Female"	"F"	"39 years"	"39"	"2020 "	"2020"	2109	1231910	171.2
	"White"	"2106-3"	"Female"	"F"	"40 years"	"40"	"2019"	"2019"	1825	1173276	155.5
	"White"	"2106-3"	"Female"	"F"	"40 years"	"40"	"2020 "	"2020"	2182	1242143	175.7
	"White"	"2106-3"	"Female"	"F"	"41 years"	"41"	"2019"	"2019"	1835	1150572	159.5
	"White"	"2106-3"	"Female"	"F"	"41 years"	"41"	"2020 "	"2020"	2263	1172873	192.9
	"White"	"2106-3"	"Female"	"F"	"42 years"	"42"	"2019"	"2019"	1886	1137910	165.7
	"White"	"2106-3"	"Female"	"F"	"42 years"	"42"	"2020 "	"2020"	2194	1150099	190.8
	"White"	"2106-3"	"Female"	"F"	"43 years"	"43"	"2019"	"2019"	1986	1097980	180.9
	"White"	"2106-3"	"Female"	"F"	"43 years"	"43"	"2020 "	"2020"	2375	1137335	208.8
