"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Black or African American"	"2054-5"	"Female"	"F"	"93 years"	"93"	"2017"	"2017"	2538	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"93 years"	"93"	"2018"	"2018"	2557	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"94 years"	"94"	"2014"	"2014"	2066	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"94 years"	"94"	"2015"	"2015"	2067	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"94 years"	"94"	"2016"	"2016"	2220	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"94 years"	"94"	"2017"	"2017"	2291	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"94 years"	"94"	"2018"	"2018"	2315	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"95 years"	"95"	"2014"	"2014"	1614	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"95 years"	"95"	"2015"	"2015"	1934	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"95 years"	"95"	"2016"	"2016"	1812	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"95 years"	"95"	"2017"	"2017"	2044	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"95 years"	"95"	"2018"	"2018"	1984	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"96 years"	"96"	"2014"	"2014"	1422	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"96 years"	"96"	"2015"	"2015"	1525	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"96 years"	"96"	"2016"	"2016"	1535	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"96 years"	"96"	"2017"	"2017"	1684	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"96 years"	"96"	"2018"	"2018"	1667	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"97 years"	"97"	"2014"	"2014"	1119	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"97 years"	"97"	"2015"	"2015"	1200	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"97 years"	"97"	"2016"	"2016"	1265	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"97 years"	"97"	"2017"	"2017"	1401	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"97 years"	"97"	"2018"	"2018"	1474	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"98 years"	"98"	"2014"	"2014"	952	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"98 years"	"98"	"2015"	"2015"	1006	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"98 years"	"98"	"2016"	"2016"	1025	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"98 years"	"98"	"2017"	"2017"	1011	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"98 years"	"98"	"2018"	"2018"	1151	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"99 years"	"99"	"2014"	"2014"	737	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"99 years"	"99"	"2015"	"2015"	750	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"99 years"	"99"	"2016"	"2016"	829	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"99 years"	"99"	"2017"	"2017"	789	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"99 years"	"99"	"2018"	"2018"	871	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"100+ years"	"100"	"2014"	"2014"	2127	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"100+ years"	"100"	"2015"	"2015"	2215	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"100+ years"	"100"	"2016"	"2016"	2157	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"100+ years"	"100"	"2017"	"2017"	2327	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"100+ years"	"100"	"2018"	"2018"	2224	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"Not Stated"	"NS"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"Not Stated"	"NS"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"Not Stated"	"NS"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"Not Stated"	"NS"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Female"	"F"	"Not Stated"	"NS"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"< 1 year"	"0"	"2014"	"2014"	3680	310364	1185.7
	"Black or African American"	"2054-5"	"Male"	"M"	"< 1 year"	"0"	"2015"	"2015"	3815	313992	1215.0
	"Black or African American"	"2054-5"	"Male"	"M"	"< 1 year"	"0"	"2016"	"2016"	3746	311234	1203.6
	"Black or African American"	"2054-5"	"Male"	"M"	"< 1 year"	"0"	"2017"	"2017"	3760	309368	1215.4
	"Black or African American"	"2054-5"	"Male"	"M"	"< 1 year"	"0"	"2018"	"2018"	3580	302160	1184.8
	"Black or African American"	"2054-5"	"Male"	"M"	"1 year"	"1"	"2014"	"2014"	200	310230	64.5
	"Black or African American"	"2054-5"	"Male"	"M"	"1 year"	"1"	"2015"	"2015"	255	312015	81.7
	"Black or African American"	"2054-5"	"Male"	"M"	"1 year"	"1"	"2016"	"2016"	202	311720	64.8
	"Black or African American"	"2054-5"	"Male"	"M"	"1 year"	"1"	"2017"	"2017"	206	309845	66.5
	"Black or African American"	"2054-5"	"Male"	"M"	"1 year"	"1"	"2018"	"2018"	214	304841	70.2
	"Black or African American"	"2054-5"	"Male"	"M"	"2 years"	"2"	"2014"	"2014"	137	309013	44.3
	"Black or African American"	"2054-5"	"Male"	"M"	"2 years"	"2"	"2015"	"2015"	145	308637	47.0
	"Black or African American"	"2054-5"	"Male"	"M"	"2 years"	"2"	"2016"	"2016"	149	311607	47.8
	"Black or African American"	"2054-5"	"Male"	"M"	"2 years"	"2"	"2017"	"2017"	131	313378	41.8
	"Black or African American"	"2054-5"	"Male"	"M"	"2 years"	"2"	"2018"	"2018"	163	310882	52.4
	"Black or African American"	"2054-5"	"Male"	"M"	"3 years"	"3"	"2014"	"2014"	123	312027	39.4
	"Black or African American"	"2054-5"	"Male"	"M"	"3 years"	"3"	"2015"	"2015"	121	309325	39.1
	"Black or African American"	"2054-5"	"Male"	"M"	"3 years"	"3"	"2016"	"2016"	130	310187	41.9
	"Black or African American"	"2054-5"	"Male"	"M"	"3 years"	"3"	"2017"	"2017"	118	312319	37.8
	"Black or African American"	"2054-5"	"Male"	"M"	"3 years"	"3"	"2018"	"2018"	108	314416	34.3
	"Black or African American"	"2054-5"	"Male"	"M"	"4 years"	"4"	"2014"	"2014"	100	310177	32.2
	"Black or African American"	"2054-5"	"Male"	"M"	"4 years"	"4"	"2015"	"2015"	87	312310	27.9
	"Black or African American"	"2054-5"	"Male"	"M"	"4 years"	"4"	"2016"	"2016"	94	310571	30.3
	"Black or African American"	"2054-5"	"Male"	"M"	"4 years"	"4"	"2017"	"2017"	80	310909	25.7
	"Black or African American"	"2054-5"	"Male"	"M"	"4 years"	"4"	"2018"	"2018"	89	313308	28.4
	"Black or African American"	"2054-5"	"Male"	"M"	"5 years"	"5"	"2014"	"2014"	75	312054	24.0
	"Black or African American"	"2054-5"	"Male"	"M"	"5 years"	"5"	"2015"	"2015"	86	311019	27.7
	"Black or African American"	"2054-5"	"Male"	"M"	"5 years"	"5"	"2016"	"2016"	63	313356	20.1
	"Black or African American"	"2054-5"	"Male"	"M"	"5 years"	"5"	"2017"	"2017"	64	311405	20.6
	"Black or African American"	"2054-5"	"Male"	"M"	"5 years"	"5"	"2018"	"2018"	71	311958	22.8
	"Black or African American"	"2054-5"	"Male"	"M"	"6 years"	"6"	"2014"	"2014"	61	321745	19.0
	"Black or African American"	"2054-5"	"Male"	"M"	"6 years"	"6"	"2015"	"2015"	71	313015	22.7
	"Black or African American"	"2054-5"	"Male"	"M"	"6 years"	"6"	"2016"	"2016"	66	311976	21.2
	"Black or African American"	"2054-5"	"Male"	"M"	"6 years"	"6"	"2017"	"2017"	65	314120	20.7
	"Black or African American"	"2054-5"	"Male"	"M"	"6 years"	"6"	"2018"	"2018"	55	312470	17.6
	"Black or African American"	"2054-5"	"Male"	"M"	"7 years"	"7"	"2014"	"2014"	54	321956	16.8
	"Black or African American"	"2054-5"	"Male"	"M"	"7 years"	"7"	"2015"	"2015"	51	322580	15.8
	"Black or African American"	"2054-5"	"Male"	"M"	"7 years"	"7"	"2016"	"2016"	60	313772	19.1
	"Black or African American"	"2054-5"	"Male"	"M"	"7 years"	"7"	"2017"	"2017"	63	312659	20.1
	"Black or African American"	"2054-5"	"Male"	"M"	"7 years"	"7"	"2018"	"2018"	71	315149	22.5
	"Black or African American"	"2054-5"	"Male"	"M"	"8 years"	"8"	"2014"	"2014"	71	313046	22.7
	"Black or African American"	"2054-5"	"Male"	"M"	"8 years"	"8"	"2015"	"2015"	55	322773	17.0
	"Black or African American"	"2054-5"	"Male"	"M"	"8 years"	"8"	"2016"	"2016"	73	323271	22.6
	"Black or African American"	"2054-5"	"Male"	"M"	"8 years"	"8"	"2017"	"2017"	72	314610	22.9
	"Black or African American"	"2054-5"	"Male"	"M"	"8 years"	"8"	"2018"	"2018"	61	313620	19.5
	"Black or African American"	"2054-5"	"Male"	"M"	"9 years"	"9"	"2014"	"2014"	41	308855	13.3
	"Black or African American"	"2054-5"	"Male"	"M"	"9 years"	"9"	"2015"	"2015"	54	313914	17.2
	"Black or African American"	"2054-5"	"Male"	"M"	"9 years"	"9"	"2016"	"2016"	71	323354	22.0
	"Black or African American"	"2054-5"	"Male"	"M"	"9 years"	"9"	"2017"	"2017"	55	324057	17.0
	"Black or African American"	"2054-5"	"Male"	"M"	"9 years"	"9"	"2018"	"2018"	85	315485	26.9
	"Black or African American"	"2054-5"	"Male"	"M"	"10 years"	"10"	"2014"	"2014"	54	306465	17.6
	"Black or African American"	"2054-5"	"Male"	"M"	"10 years"	"10"	"2015"	"2015"	61	309647	19.7
	"Black or African American"	"2054-5"	"Male"	"M"	"10 years"	"10"	"2016"	"2016"	62	314433	19.7
	"Black or African American"	"2054-5"	"Male"	"M"	"10 years"	"10"	"2017"	"2017"	85	324158	26.2
	"Black or African American"	"2054-5"	"Male"	"M"	"10 years"	"10"	"2018"	"2018"	64	324956	19.7
	"Black or African American"	"2054-5"	"Male"	"M"	"11 years"	"11"	"2014"	"2014"	64	303877	21.1
	"Black or African American"	"2054-5"	"Male"	"M"	"11 years"	"11"	"2015"	"2015"	69	307415	22.4
	"Black or African American"	"2054-5"	"Male"	"M"	"11 years"	"11"	"2016"	"2016"	58	310166	18.7
	"Black or African American"	"2054-5"	"Male"	"M"	"11 years"	"11"	"2017"	"2017"	88	315255	27.9
	"Black or African American"	"2054-5"	"Male"	"M"	"11 years"	"11"	"2018"	"2018"	53	325151	16.3
	"Black or African American"	"2054-5"	"Male"	"M"	"12 years"	"12"	"2014"	"2014"	62	308803	20.1
	"Black or African American"	"2054-5"	"Male"	"M"	"12 years"	"12"	"2015"	"2015"	75	304982	24.6
	"Black or African American"	"2054-5"	"Male"	"M"	"12 years"	"12"	"2016"	"2016"	56	307922	18.2
	"Black or African American"	"2054-5"	"Male"	"M"	"12 years"	"12"	"2017"	"2017"	84	311153	27.0
	"Black or African American"	"2054-5"	"Male"	"M"	"12 years"	"12"	"2018"	"2018"	81	316317	25.6
	"Black or African American"	"2054-5"	"Male"	"M"	"13 years"	"13"	"2014"	"2014"	105	320077	32.8
	"Black or African American"	"2054-5"	"Male"	"M"	"13 years"	"13"	"2015"	"2015"	80	309800	25.8
	"Black or African American"	"2054-5"	"Male"	"M"	"13 years"	"13"	"2016"	"2016"	88	305383	28.8
	"Black or African American"	"2054-5"	"Male"	"M"	"13 years"	"13"	"2017"	"2017"	96	308896	31.1
	"Black or African American"	"2054-5"	"Male"	"M"	"13 years"	"13"	"2018"	"2018"	96	312115	30.8
	"Black or African American"	"2054-5"	"Male"	"M"	"14 years"	"14"	"2014"	"2014"	114	329757	34.6
	"Black or African American"	"2054-5"	"Male"	"M"	"14 years"	"14"	"2015"	"2015"	101	321342	31.4
	"Black or African American"	"2054-5"	"Male"	"M"	"14 years"	"14"	"2016"	"2016"	104	310367	33.5
	"Black or African American"	"2054-5"	"Male"	"M"	"14 years"	"14"	"2017"	"2017"	112	306684	36.5
	"Black or African American"	"2054-5"	"Male"	"M"	"14 years"	"14"	"2018"	"2018"	103	309759	33.3
	"Black or African American"	"2054-5"	"Male"	"M"	"15 years"	"15"	"2014"	"2014"	145	321832	45.1
	"Black or African American"	"2054-5"	"Male"	"M"	"15 years"	"15"	"2015"	"2015"	169	331213	51.0
	"Black or African American"	"2054-5"	"Male"	"M"	"15 years"	"15"	"2016"	"2016"	184	321974	57.1
	"Black or African American"	"2054-5"	"Male"	"M"	"15 years"	"15"	"2017"	"2017"	187	311952	59.9
	"Black or African American"	"2054-5"	"Male"	"M"	"15 years"	"15"	"2018"	"2018"	168	307585	54.6
	"Black or African American"	"2054-5"	"Male"	"M"	"16 years"	"16"	"2014"	"2014"	245	323841	75.7
	"Black or African American"	"2054-5"	"Male"	"M"	"16 years"	"16"	"2015"	"2015"	250	323423	77.3
	"Black or African American"	"2054-5"	"Male"	"M"	"16 years"	"16"	"2016"	"2016"	239	331988	72.0
	"Black or African American"	"2054-5"	"Male"	"M"	"16 years"	"16"	"2017"	"2017"	276	323801	85.2
	"Black or African American"	"2054-5"	"Male"	"M"	"16 years"	"16"	"2018"	"2018"	232	312678	74.2
	"Black or African American"	"2054-5"	"Male"	"M"	"17 years"	"17"	"2014"	"2014"	288	322706	89.2
	"Black or African American"	"2054-5"	"Male"	"M"	"17 years"	"17"	"2015"	"2015"	352	325556	108.1
	"Black or African American"	"2054-5"	"Male"	"M"	"17 years"	"17"	"2016"	"2016"	370	324427	114.0
	"Black or African American"	"2054-5"	"Male"	"M"	"17 years"	"17"	"2017"	"2017"	389	333992	116.5
	"Black or African American"	"2054-5"	"Male"	"M"	"17 years"	"17"	"2018"	"2018"	379	324532	116.8
	"Black or African American"	"2054-5"	"Male"	"M"	"18 years"	"18"	"2014"	"2014"	409	323454	126.4
	"Black or African American"	"2054-5"	"Male"	"M"	"18 years"	"18"	"2015"	"2015"	476	324302	146.8
	"Black or African American"	"2054-5"	"Male"	"M"	"18 years"	"18"	"2016"	"2016"	541	326655	165.6
	"Black or African American"	"2054-5"	"Male"	"M"	"18 years"	"18"	"2017"	"2017"	537	326597	164.4
	"Black or African American"	"2054-5"	"Male"	"M"	"18 years"	"18"	"2018"	"2018"	538	334845	160.7
	"Black or African American"	"2054-5"	"Male"	"M"	"19 years"	"19"	"2014"	"2014"	540	340665	158.5
	"Black or African American"	"2054-5"	"Male"	"M"	"19 years"	"19"	"2015"	"2015"	548	325317	168.5
	"Black or African American"	"2054-5"	"Male"	"M"	"19 years"	"19"	"2016"	"2016"	618	325380	189.9
	"Black or African American"	"2054-5"	"Male"	"M"	"19 years"	"19"	"2017"	"2017"	630	328825	191.6
	"Black or African American"	"2054-5"	"Male"	"M"	"19 years"	"19"	"2018"	"2018"	570	327410	174.1
	"Black or African American"	"2054-5"	"Male"	"M"	"20 years"	"20"	"2014"	"2014"	589	356482	165.2
	"Black or African American"	"2054-5"	"Male"	"M"	"20 years"	"20"	"2015"	"2015"	646	342972	188.4
	"Black or African American"	"2054-5"	"Male"	"M"	"20 years"	"20"	"2016"	"2016"	622	326708	190.4
	"Black or African American"	"2054-5"	"Male"	"M"	"20 years"	"20"	"2017"	"2017"	666	327572	203.3
	"Black or African American"	"2054-5"	"Male"	"M"	"20 years"	"20"	"2018"	"2018"	580	329531	176.0
	"Black or African American"	"2054-5"	"Male"	"M"	"21 years"	"21"	"2014"	"2014"	653	367191	177.8
	"Black or African American"	"2054-5"	"Male"	"M"	"21 years"	"21"	"2015"	"2015"	715	358320	199.5
	"Black or African American"	"2054-5"	"Male"	"M"	"21 years"	"21"	"2016"	"2016"	812	344110	236.0
	"Black or African American"	"2054-5"	"Male"	"M"	"21 years"	"21"	"2017"	"2017"	639	328486	194.5
	"Black or African American"	"2054-5"	"Male"	"M"	"21 years"	"21"	"2018"	"2018"	691	327881	210.7
	"Black or African American"	"2054-5"	"Male"	"M"	"22 years"	"22"	"2014"	"2014"	696	371631	187.3
	"Black or African American"	"2054-5"	"Male"	"M"	"22 years"	"22"	"2015"	"2015"	760	368909	206.0
	"Black or African American"	"2054-5"	"Male"	"M"	"22 years"	"22"	"2016"	"2016"	818	359160	227.8
	"Black or African American"	"2054-5"	"Male"	"M"	"22 years"	"22"	"2017"	"2017"	743	345772	214.9
	"Black or African American"	"2054-5"	"Male"	"M"	"22 years"	"22"	"2018"	"2018"	659	328197	200.8
	"Black or African American"	"2054-5"	"Male"	"M"	"23 years"	"23"	"2014"	"2014"	653	370498	176.2
	"Black or African American"	"2054-5"	"Male"	"M"	"23 years"	"23"	"2015"	"2015"	810	373286	217.0
	"Black or African American"	"2054-5"	"Male"	"M"	"23 years"	"23"	"2016"	"2016"	816	369593	220.8
	"Black or African American"	"2054-5"	"Male"	"M"	"23 years"	"23"	"2017"	"2017"	808	360667	224.0
	"Black or African American"	"2054-5"	"Male"	"M"	"23 years"	"23"	"2018"	"2018"	764	345311	221.2
	"Black or African American"	"2054-5"	"Male"	"M"	"24 years"	"24"	"2014"	"2014"	717	360570	198.9
	"Black or African American"	"2054-5"	"Male"	"M"	"24 years"	"24"	"2015"	"2015"	760	372153	204.2
	"Black or African American"	"2054-5"	"Male"	"M"	"24 years"	"24"	"2016"	"2016"	889	373787	237.8
	"Black or African American"	"2054-5"	"Male"	"M"	"24 years"	"24"	"2017"	"2017"	836	370794	225.5
	"Black or African American"	"2054-5"	"Male"	"M"	"24 years"	"24"	"2018"	"2018"	799	360508	221.6
	"Black or African American"	"2054-5"	"Male"	"M"	"25 years"	"25"	"2014"	"2014"	707	334236	211.5
	"Black or African American"	"2054-5"	"Male"	"M"	"25 years"	"25"	"2015"	"2015"	790	362184	218.1
	"Black or African American"	"2054-5"	"Male"	"M"	"25 years"	"25"	"2016"	"2016"	885	372902	237.3
	"Black or African American"	"2054-5"	"Male"	"M"	"25 years"	"25"	"2017"	"2017"	882	375067	235.2
	"Black or African American"	"2054-5"	"Male"	"M"	"25 years"	"25"	"2018"	"2018"	859	371007	231.5
	"Black or African American"	"2054-5"	"Male"	"M"	"26 years"	"26"	"2014"	"2014"	641	311321	205.9
	"Black or African American"	"2054-5"	"Male"	"M"	"26 years"	"26"	"2015"	"2015"	753	335628	224.4
	"Black or African American"	"2054-5"	"Male"	"M"	"26 years"	"26"	"2016"	"2016"	822	362632	226.7
	"Black or African American"	"2054-5"	"Male"	"M"	"26 years"	"26"	"2017"	"2017"	965	374038	258.0
	"Black or African American"	"2054-5"	"Male"	"M"	"26 years"	"26"	"2018"	"2018"	830	375525	221.0
	"Black or African American"	"2054-5"	"Male"	"M"	"27 years"	"27"	"2014"	"2014"	616	296755	207.6
	"Black or African American"	"2054-5"	"Male"	"M"	"27 years"	"27"	"2015"	"2015"	678	312742	216.8
	"Black or African American"	"2054-5"	"Male"	"M"	"27 years"	"27"	"2016"	"2016"	849	336098	252.6
	"Black or African American"	"2054-5"	"Male"	"M"	"27 years"	"27"	"2017"	"2017"	857	364040	235.4
	"Black or African American"	"2054-5"	"Male"	"M"	"27 years"	"27"	"2018"	"2018"	920	374793	245.5
	"Black or African American"	"2054-5"	"Male"	"M"	"28 years"	"28"	"2014"	"2014"	621	288980	214.9
	"Black or African American"	"2054-5"	"Male"	"M"	"28 years"	"28"	"2015"	"2015"	720	298167	241.5
	"Black or African American"	"2054-5"	"Male"	"M"	"28 years"	"28"	"2016"	"2016"	819	313014	261.6
	"Black or African American"	"2054-5"	"Male"	"M"	"28 years"	"28"	"2017"	"2017"	920	337703	272.4
	"Black or African American"	"2054-5"	"Male"	"M"	"28 years"	"28"	"2018"	"2018"	913	364732	250.3
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2014"	"2014"	642	285718	224.7
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2015"	"2015"	739	290319	254.5
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2016"	"2016"	764	298447	256.0
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2017"	"2017"	830	314791	263.7
	"Black or African American"	"2054-5"	"Male"	"M"	"29 years"	"29"	"2018"	"2018"	884	338373	261.3
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2014"	"2014"	617	270642	228.0
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2015"	"2015"	693	287322	241.2
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2016"	"2016"	753	290809	258.9
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2017"	"2017"	775	300167	258.2
	"Black or African American"	"2054-5"	"Male"	"M"	"30 years"	"30"	"2018"	"2018"	886	315564	280.8
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2014"	"2014"	653	272694	239.5
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2015"	"2015"	668	272051	245.5
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2016"	"2016"	806	287865	280.0
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2017"	"2017"	813	292274	278.2
	"Black or African American"	"2054-5"	"Male"	"M"	"31 years"	"31"	"2018"	"2018"	761	300919	252.9
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2014"	"2014"	636	270747	234.9
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2015"	"2015"	710	274239	258.9
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2016"	"2016"	803	272524	294.7
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2017"	"2017"	800	289210	276.6
	"Black or African American"	"2054-5"	"Male"	"M"	"32 years"	"32"	"2018"	"2018"	849	292849	289.9
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2014"	"2014"	670	268173	249.8
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2015"	"2015"	720	271934	264.8
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2016"	"2016"	768	274343	279.9
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2017"	"2017"	826	273858	301.6
	"Black or African American"	"2054-5"	"Male"	"M"	"33 years"	"33"	"2018"	"2018"	826	289705	285.1
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2014"	"2014"	695	279896	248.3
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2015"	"2015"	758	269111	281.7
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2016"	"2016"	837	272004	307.7
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2017"	"2017"	884	275850	320.5
	"Black or African American"	"2054-5"	"Male"	"M"	"34 years"	"34"	"2018"	"2018"	863	274463	314.4
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2014"	"2014"	705	259014	272.2
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2015"	"2015"	790	280597	281.5
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2016"	"2016"	851	269178	316.1
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2017"	"2017"	847	273451	309.7
	"Black or African American"	"2054-5"	"Male"	"M"	"35 years"	"35"	"2018"	"2018"	888	276414	321.3
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2014"	"2014"	690	249473	276.6
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2015"	"2015"	741	259587	285.5
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2016"	"2016"	855	280457	304.9
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2017"	"2017"	900	270570	332.6
	"Black or African American"	"2054-5"	"Male"	"M"	"36 years"	"36"	"2018"	"2018"	845	273754	308.7
	"Black or African American"	"2054-5"	"Male"	"M"	"37 years"	"37"	"2014"	"2014"	703	244899	287.1
	"Black or African American"	"2054-5"	"Male"	"M"	"37 years"	"37"	"2015"	"2015"	770	249884	308.1
	"Black or African American"	"2054-5"	"Male"	"M"	"37 years"	"37"	"2016"	"2016"	882	259265	340.2
	"Black or African American"	"2054-5"	"Male"	"M"	"37 years"	"37"	"2017"	"2017"	971	281644	344.8
	"Black or African American"	"2054-5"	"Male"	"M"	"37 years"	"37"	"2018"	"2018"	934	270557	345.2
	"Black or African American"	"2054-5"	"Male"	"M"	"38 years"	"38"	"2014"	"2014"	725	235216	308.2
	"Black or African American"	"2054-5"	"Male"	"M"	"38 years"	"38"	"2015"	"2015"	813	245401	331.3
	"Black or African American"	"2054-5"	"Male"	"M"	"38 years"	"38"	"2016"	"2016"	878	249455	352.0
	"Black or African American"	"2054-5"	"Male"	"M"	"38 years"	"38"	"2017"	"2017"	971	260199	373.2
	"Black or African American"	"2054-5"	"Male"	"M"	"38 years"	"38"	"2018"	"2018"	1003	281246	356.6
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2014"	"2014"	745	242469	307.3
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2015"	"2015"	828	235841	351.1
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2016"	"2016"	836	244926	341.3
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2017"	"2017"	974	250279	389.2
	"Black or African American"	"2054-5"	"Male"	"M"	"39 years"	"39"	"2018"	"2018"	1005	259668	387.0
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2014"	"2014"	765	233209	328.0
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2015"	"2015"	782	243070	321.7
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2016"	"2016"	908	235591	385.4
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2017"	"2017"	970	245634	394.9
	"Black or African American"	"2054-5"	"Male"	"M"	"40 years"	"40"	"2018"	"2018"	1018	249586	407.9
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	"2014"	"2014"	865	240478	359.7
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	"2015"	"2015"	860	233555	368.2
	"Black or African American"	"2054-5"	"Male"	"M"	"41 years"	"41"	"2016"	"2016"	925	242454	381.5
